scene_id,im_id,score,epnp_status,quality_approved,translation_error_m,rotation_error_deg,front_rear_flip_like
1,45,0.17491813,approved,1,10.281424671527681,33.24885826022646,0
1,46,0.123385683,approved,1,18.67463929692833,13.820783381374472,0
1,47,0.443069577,approved,1,9.019698438094395,39.599284388005096,0
1,48,0.101398423,approved,1,12.560359286726172,39.65134732316504,0
1,49,0.100690082,rejected:bbox_iou,0,21.29873608310097,57.07903651027431,0
1,50,0.0536053628,rejected:bbox_iou,0,19.062690810694672,33.31328282987814,0
1,51,0.364303291,approved,1,16.220879298325347,25.11308075929274,0
1,52,0.131244332,approved,1,18.54152034426532,16.990439985545446,0
1,53,0.103169963,rejected:bbox_iou,0,16.519654005760756,18.06532284109296,0
1,54,0.083438538,approved,1,17.981188086937717,18.895063038893614,0
1,55,0.0055433847,approved,1,16.561563041140708,21.054311811363878,0
1,56,0.018304104,rejected:bbox_iou,0,28.60927595002235,19.04927948048153,0
1,57,0.252335429,rejected:bbox_iou,0,13.543285009846656,43.90492600894744,0
1,58,0.106162816,rejected:bbox_iou,0,5.338654433638346,12.609036257013516,0
1,59,0.0354561098,rejected:bbox_iou,0,5.31432217114612,2.7163145799791732,0
1,80,0.102753915,approved,1,3.7815110482455334,8.278600280950707,0
1,81,0.149969384,approved,1,10.460485844006032,12.31511737531427,0
1,82,0.141651049,approved,1,4.874369802060622,5.254695750220921,0
1,83,0.227518618,approved,1,7.579904176759557,9.0943410999802,0
1,84,0.239323467,approved,1,10.938047384930973,12.116659962956,0
1,85,0.220622763,approved,1,16.919792212360438,10.606625626661199,0
1,86,0.173471585,approved,1,13.352614519219792,9.232483018420876,0
1,87,0.250205845,approved,1,9.58439583017768,10.712758618185623,0
1,88,0.15400736,approved,1,13.493365831125834,10.917888213016141,0
1,89,0.284476429,approved,1,11.248778697487179,7.0458693086072275,0
1,90,0.241832301,approved,1,9.657181881389928,10.17356426340195,0
1,91,0.378172547,approved,1,9.724787884060552,9.596228496265075,0
1,92,0.356516182,approved,1,3.857105427612551,6.5609925270583185,0
1,93,0.259313166,approved,1,7.287635512839229,10.17723219995238,0
1,94,0.174351439,approved,1,7.548287763646064,6.727281748942901,0
1,95,0.241174206,approved,1,11.184084322097357,6.541664284286072,0
1,96,0.279328525,approved,1,8.18244393653923,6.068574538454501,0
1,97,0.166716978,approved,1,0.5657658661668488,8.654856744523014,0
1,98,0.200605467,approved,1,3.1923735407265372,7.092764895029025,0
1,99,0.292708725,approved,1,8.003440584547734,7.131687520642105,0
1,100,0.283366203,approved,1,9.245025454665821,7.353233857317989,0
1,101,0.274971396,approved,1,2.6789648037024882,5.622527516547257,0
1,102,0.37262398,approved,1,5.981691056373284,2.9943807214582243,0
1,103,0.0701029673,approved,1,4.124478128378844,4.254536654348015,0
1,104,0.234955475,approved,1,2.9915764072166793,1.9484009464941285,0
