scene_id,im_id,match_key,score,aligned_translation_error_mm,aligned_rotation_error_deg,frame_transform_side,frame_transform_translation_norm_mm,frame_transform_reconstruction_max_abs,object_center_mode,pose_center_in_raw_cad_x_mm,pose_center_in_raw_cad_y_mm,pose_center_in_raw_cad_z_mm,mesh_aabb_center_x_mm,mesh_aabb_center_y_mm,mesh_aabb_center_z_mm,epnp_label_path,metadata_path,projection_model,distortion_model,bbox_match_mode,bbox_match_index,bbox_match_distance_px,corrected_center_minus_detection_du_px,corrected_center_minus_detection_dv_px,output
1,1303,image_3835322833404,0.954484157,4896.542431727365,6.697906579882741,right,470.1854917241242,2.220446049250313e-16,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3835322833404_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/metadata/sample_3835322833404_0.yaml,metadata,equidistant,nearest_projected_center,0,6.644268828003408,-4.902732480165241,2.5002092632303885,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_rear/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_001303_epnp00.jpg
1,2282,image_3942823789611,0.967870804,4893.99966936332,12.91758423279537,right,470.1854917062027,3.637978807091713e-12,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3942823789611_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/metadata/sample_3942823789611_0.yaml,metadata,equidistant,nearest_projected_center,0,3.276901169083515,-16.388790408976547,3.25786391024036,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_rear/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_002282_epnp00.jpg
1,1696,image_3878625520952,0.467657558,4893.18539099643,6.881239802237046,right,470.1854917296668,1.8189894035458565e-12,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3878625520952_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/metadata/sample_3878625520952_0.yaml,metadata,equidistant,nearest_projected_center,0,11.82754777305699,2.541527891090027,2.9437752742103953,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_rear/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_001696_epnp00.jpg
1,1696,image_3878625520952,0.467657558,4893.18539099643,6.881239802237046,right,470.1854917296668,1.8189894035458565e-12,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3878625520952_1.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/metadata/sample_3878625520952_1.yaml,metadata,equidistant,nearest_projected_center,0,11.82754777305699,2.541527891090027,2.9437752742103953,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_rear/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_001696_epnp00.jpg
1,2337,image_3949243764414,0.371578925,4882.183574336801,3.4299393283289037,right,470.1854917114875,2.2737367544323206e-13,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3949243764414_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/metadata/sample_3949243764414_0.yaml,metadata,equidistant,nearest_projected_center,0,3.20882912577447,-10.768545837864167,9.039283395498899,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_rear/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_002337_epnp00.jpg
1,2447,image_3962139764313,0.565349611,4877.774373313579,8.045880490706748,right,470.1854917604815,3.637978807091713e-12,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3962139764313_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/metadata/sample_3962139764313_0.yaml,metadata,equidistant,nearest_projected_center,0,8.301184022164094,-9.631283849100328,6.680181419911577,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_rear/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_002447_epnp00.jpg
1,1743,image_3884122699280,0.403432307,4820.2963216509515,16.843707248255765,right,470.18549173770407,2.7284841053187847e-12,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3884122699280_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/metadata/sample_3884122699280_0.yaml,metadata,equidistant,nearest_projected_center,0,6.035793240930191,-12.097426530936218,7.423040181904696,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_rear/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_001743_epnp00.jpg
1,2302,image_3945321582156,0.452802947,4815.56718585435,4.193796228921284,right,470.18549173883974,3.637978807091713e-12,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3945321582156_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/metadata/sample_3945321582156_0.yaml,metadata,equidistant,nearest_projected_center,0,3.769298459687231,-15.935919761161813,3.6769943850840434,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_rear/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_002302_epnp00.jpg
1,2302,image_3945321582156,0.452802947,4815.56718585435,4.193796228921284,right,470.18549173883974,3.637978807091713e-12,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3945321582156_1.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/metadata/sample_3945321582156_1.yaml,metadata,equidistant,nearest_projected_center,0,3.769298459687231,-15.935919761161813,3.6769943850840434,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_rear/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_002302_epnp00.jpg
1,2024,image_3914723753232,0.53964428,4804.955105000592,12.766073399426157,right,470.1854917510907,1.8189894035458565e-12,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3914723753232_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/metadata/sample_3914723753232_0.yaml,metadata,equidistant,nearest_projected_center,0,11.951720536826054,-3.88466022219518,10.011417572803524,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_rear/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_002024_epnp00.jpg
1,2904,image_4097720639320,1.0,4800.266173226574,3.9370699419636894,right,470.18549172902084,1.1102230246251565e-16,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/4097720639320_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/metadata/sample_4097720639320_0.yaml,metadata,equidistant,nearest_projected_center,0,7.6246442314606275,-5.546055138390557,4.494170675856097,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_rear/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_002904_epnp00.jpg
1,1804,image_3890422110873,0.502277843,4790.001488427081,13.941610418978373,right,470.1854917449585,7.275957614183426e-12,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/EPnPv2_gt_mesh_z_hybrid_labels/3890422110873_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/rear/metadata/sample_3890422110873_0.yaml,metadata,equidistant,nearest_projected_center,0,10.3413781741219,-5.167400020737659,4.496154719699064,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_rear/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_001804_epnp00.jpg
