row_index,scene_id,im_id,match_key,score,projection_model,distortion_model,distortion_coefficients,metadata_path,bbox_match_mode,bbox_match_index,bbox_match_distance_px,detection_center_u_px,detection_center_v_px,corrected_center_u_px,corrected_center_v_px,corrected_center_minus_detection_du_px,corrected_center_minus_detection_dv_px,corrected_center_u_metadata_px,corrected_center_v_metadata_px,metadata_minus_detection_du_px,metadata_minus_detection_dv_px,corrected_center_u_pinhole_px,corrected_center_v_pinhole_px,pinhole_minus_detection_du_px,pinhole_minus_detection_dv_px,metadata_minus_pinhole_du_px,metadata_minus_pinhole_dv_px,aligned_gigapose_center_u_px,aligned_gigapose_center_v_px,native_gigapose_center_u_px,native_gigapose_center_v_px,native_gigapose_center_minus_detection_du_px,native_gigapose_center_minus_detection_dv_px,corrected_center_depth_mm,diagnostic_status,diagnostic_error
15,1,42,image_3604600248883,0.976747853,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3604600248883_0.yaml,nearest_projected_center,0,6.069239247196366,917.0,311.0,914.2761000454997,322.5814780875627,-2.7238999545003253,11.581478087562687,914.2761000454997,322.5814780875627,-2.7238999545003253,11.581478087562687,914.1113674576836,322.833887065084,-2.8886325423163726,11.833887065084014,0.16473258781604727,-0.25240897752132696,920.1510763664387,314.738587170122,922.4109619694732,313.74902812001324,5.410961969473192,2.749028120013236,138613.861084,ok,
16,1,249,image_3698297754339,1.0,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3698297754339_0.yaml,nearest_projected_center,0,36.67176309721803,203.0,275.5,104.283694119139,327.698721450569,-98.716305880861,52.198721450568996,104.283694119139,327.698721450569,-98.716305880861,52.198721450568996,90.29341427093846,331.5615185754409,-112.70658572906154,56.061518575440914,13.990279848200544,-3.8627971248719177,20.93096891074549,368.4689762143264,226.04507654130737,304.02617492521154,23.045076541307367,28.526174925211535,17897.0451355,ok,
17,1,37,image_3603986936980,0.98536947,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3603986936980_0.yaml,nearest_projected_center,0,4.594602605667629,919.0,310.5,915.1446360860233,324.12368963159867,-3.855363913976703,13.623689631598666,915.1446360860233,324.12368963159867,-3.855363913976703,13.623689631598666,914.979839229119,324.37974769240446,-4.020160770881034,13.879747692404464,0.16479685690433143,-0.25605806080579896,920.2363047583216,324.0347580711376,919.955706684579,314.99410701219483,0.9557066845790132,4.494107012194831,137573.410034,ok,
18,1,55,image_3605894848291,0.942557634,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3605894848291_0.yaml,nearest_projected_center,0,5.912377175175508,904.5,321.0,902.451219945177,329.9565129696143,-2.0487800548230553,8.956512969614323,902.451219945177,329.9565129696143,-2.0487800548230553,8.956512969614323,902.2537838162366,330.2459471654324,-2.2462161837634085,9.245947165432426,0.19743612894035323,-0.28943419581810303,909.7871304170733,332.2652471861781,906.6400833473122,326.5114650618591,2.1400833473121565,5.511465061859099,141263.687134,ok,
19,1,40,image_3604286201401,0.991962834,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3604286201401_0.yaml,nearest_projected_center,0,6.145592360554685,919.0,308.5,917.0585438200917,321.0095502452741,-1.9414561799083003,12.509550245274113,917.0585438200917,321.0095502452741,-1.9414561799083003,12.509550245274113,916.9007901035786,321.2542085591929,-2.099209896421371,12.754208559192875,0.15775371651307069,-0.24465831391876236,923.7448909642084,321.13306392770124,921.1987798476548,314.2387866874153,2.198779847654805,5.738786687415313,138132.598877,ok,
20,1,187,image_3691385902305,0.92266003,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3691385902305_0.yaml,nearest_projected_center,0,16.704426666346013,550.5,274.5,548.5696346564307,310.29961021098757,-1.9303653435692922,35.79961021098757,548.5696346564307,310.29961021098757,-1.9303653435692922,35.79961021098757,546.0633008697735,311.4254840090909,-4.436699130226543,36.925484009090894,2.506333786657251,-1.1258737981033278,530.3695471856367,291.4997395149652,561.7754268687381,286.8248780593996,11.275426868738123,12.324878059399623,48696.3233948,ok,
21,1,65,image_3606885756282,0.643783412,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3606885756282_0.yaml,nearest_projected_center,0,2.8331525352580083,915.0,314.5,911.6284235363337,324.78546676279353,-3.3715764636663152,10.285466762793533,911.6284235363337,324.78546676279353,-3.3715764636663152,10.285466762793533,911.4560585089058,325.04755857124576,-3.5439414910941878,10.547558571245759,0.17236502742787252,-0.2620918084522259,912.8185060956285,314.39364609931226,915.5716440579234,311.7251168746991,0.5716440579234359,-2.774883125300903,143356.460571,ok,
22,1,70,image_3607383813300,0.997443523,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3607383813300_0.yaml,nearest_projected_center,0,11.16264545368389,923.5,314.5,920.5331880351059,323.08081282562216,-2.9668119648940774,8.58081282562216,920.5331880351059,323.08081282562216,-2.9668119648940774,8.58081282562216,920.3796047846604,323.32779855778597,-3.120395215339613,8.827798557785968,0.15358325044553567,-0.24698573216380737,930.7936687415399,334.1919047541318,927.7253517790776,324.83204025677867,4.225351779077641,10.332040256778669,144421.295166,ok,
23,1,180,image_3690687028739,0.487268122,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3690687028739_0.yaml,nearest_projected_center,0,15.868512534805717,434.5,278.5,431.1653596277971,314.12320526718395,-3.334640372202898,35.62320526718395,431.1653596277971,314.12320526718395,-3.334640372202898,35.62320526718395,426.77207746632655,315.79035047934144,-7.72792253367345,37.29035047934144,4.393282161470552,-1.667145212157493,434.03579400814397,338.952583617315,438.5458368753318,293.8440833563133,4.0458368753318155,15.34408335631332,51295.627594,ok,
24,1,188,image_3691492963975,0.992892768,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3691492963975_0.yaml,nearest_projected_center,0,12.961945693990668,570.0,274.0,566.2715526283062,306.42369530598137,-3.7284473716938464,32.42369530598137,566.2715526283062,306.42369530598137,-3.7284473716938464,32.42369530598137,564.0029060087404,307.4580881766119,-5.9970939912595895,33.45808817661191,2.268646619565743,-1.0343928706305405,554.3029996584027,300.07597828170185,579.4712698404726,282.8491289844209,9.471269840472587,8.849128984420872,48144.2642212,ok,
25,1,124,image_3613086458588,0.566112728,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3613086458588_0.yaml,nearest_projected_center,0,2.1857560093198405,1308.5,271.0,1297.9222804151316,278.8811956582589,-10.577719584868419,7.881195658258889,1297.9222804151316,278.8811956582589,-10.577719584868419,7.881195658258889,1298.2375089130915,279.17008028354803,-10.26249108690854,8.170080283548032,-0.31522849795987895,-0.2888846252891426,1275.6267482326964,275.9869553923939,1310.6778270013615,271.18600775365184,2.177827001361493,0.18600775365183608,153076.324463,ok,
26,1,57,image_3606094583238,0.982148289,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3606094583238_0.yaml,nearest_projected_center,0,7.013781089450274,907.0,319.5,903.2489074962858,328.3407827596202,-3.751092503714176,8.840782759620197,903.2489074962858,328.3407827596202,-3.751092503714176,8.840782759620197,903.0551817384097,328.62404135969854,-3.944818261590285,9.124041359698538,0.19372575787610913,-0.2832586000783408,908.1194206756117,330.5386816356758,908.1919913234349,326.41174955098825,1.191991323434877,6.911749550988247,141689.697266,ok,
27,1,68,image_3607185006802,0.968369711,metadata,plumb_bob,-0.194224103098 0.262205816774 -0.00582822487059 0.00192228930548,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3607185006802_0.yaml,nearest_projected_center,0,8.063397203974818,920.5,316.0,916.6087238519368,324.3453152093567,-3.8912761480631843,8.345315209356727,916.6087238519368,324.3453152093567,-3.8912761480631843,8.345315209356727,916.4464647705717,324.6003974144871,-4.053535229428348,8.600397414487077,0.1622590813651641,-0.25508220513034985,922.0570453234524,324.73912559506675,924.0491280100161,323.2403083385715,3.5491280100161475,7.240308338571481,143986.083984,ok,
