scene_id,im_id,match_key,score,aligned_translation_error_mm,aligned_rotation_error_deg,frame_transform_side,frame_transform_translation_norm_mm,frame_transform_reconstruction_max_abs,object_center_mode,pose_center_in_raw_cad_x_mm,pose_center_in_raw_cad_y_mm,pose_center_in_raw_cad_z_mm,mesh_aabb_center_x_mm,mesh_aabb_center_y_mm,mesh_aabb_center_z_mm,epnp_label_path,metadata_path,projection_model,distortion_model,bbox_match_mode,bbox_match_index,bbox_match_distance_px,corrected_center_minus_detection_du_px,corrected_center_minus_detection_dv_px,output
1,81,image_3608483849346,0.978402741,3045.5687600752526,19.398471234918635,right,3590.0557473226513,9.094947017729282e-13,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3608483849346_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3608483849346_0.yaml,metadata,plumb_bob,nearest_projected_center,0,5.207805260123041,-5.334907271758198,9.52062621175088,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_stereo_left/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_000081_epnp00.jpg
1,52,image_3605583369862,0.967807162,3021.1496950435285,2.0010351371589756,right,3590.055747406235,9.094947017729282e-13,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3605583369862_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3605583369862_0.yaml,metadata,plumb_bob,nearest_projected_center,0,4.475891375754033,-1.2557603506594432,8.824791165833346,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_stereo_left/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_000052_epnp00.jpg
1,186,image_3691285612660,0.479245823,2941.9993821688145,6.656130505075349,right,3590.0557473685494,7.275957614183426e-12,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3691285612660_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3691285612660_0.yaml,metadata,plumb_bob,nearest_projected_center,0,16.750551239006064,-1.5175878795099607,35.83795759279178,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_stereo_left/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_000186_epnp00.jpg
1,80,image_3608386985759,0.367879441,2940.8441623948897,20.147619523369702,right,3590.055747812427,2.9103830456733704e-11,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3608386985759_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3608386985759_0.yaml,metadata,plumb_bob,nearest_projected_center,0,5.7577086523980645,-4.519426278835908,10.700834437857793,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_stereo_left/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_000080_epnp00.jpg
1,123,image_3612786256803,0.616416079,2846.686443490532,5.440520983239137,right,3590.0557472032347,1.8189894035458565e-12,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3612786256803_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3612786256803_0.yaml,metadata,plumb_bob,nearest_projected_center,0,1.7865318122115046,-10.077395023396548,8.991287863242292,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_stereo_left/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_000123_epnp00.jpg
1,42,image_3604600248883,0.976747853,2713.9584011734696,4.2778247806828285,right,3590.055747294891,9.094947017729282e-13,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3604600248883_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3604600248883_0.yaml,metadata,plumb_bob,nearest_projected_center,0,6.069239247196366,-2.7238999545003253,11.581478087562687,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_stereo_left/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_000042_epnp00.jpg
1,249,image_3698297754339,1.0,2707.685153130178,13.650729475762754,right,3590.0557473997674,1.8189894035458565e-12,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3698297754339_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3698297754339_0.yaml,metadata,plumb_bob,nearest_projected_center,0,36.67176309721803,-98.716305880861,52.198721450568996,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_stereo_left/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_000249_epnp00.jpg
1,37,image_3603986936980,0.98536947,2695.3727030931886,5.145139724757821,right,3590.0557474994903,9.094947017729282e-13,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3603986936980_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3603986936980_0.yaml,metadata,plumb_bob,nearest_projected_center,0,4.594602605667629,-3.855363913976703,13.623689631598666,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_stereo_left/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_000037_epnp00.jpg
1,55,image_3605894848291,0.942557634,2558.372432672257,5.766158536147868,right,3590.0557477953316,2.220446049250313e-16,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3605894848291_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3605894848291_0.yaml,metadata,plumb_bob,nearest_projected_center,0,5.912377175175508,-2.0487800548230553,8.956512969614323,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_stereo_left/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_000055_epnp00.jpg
1,40,image_3604286201401,0.991962834,2527.5255618279234,2.701756385077955,right,3590.055747818328,6.938893903907228e-18,epnp_raw,-241.1941141,0.9010172,332.92195200000003,6.891012191772461,0.003337860107421875,498.76601225696504,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3604286201401_0.json,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/stereo_left/metadata/sample_3604286201401_0.yaml,metadata,plumb_bob,nearest_projected_center,0,6.145592360554685,-1.9414561799083003,12.509550245274113,/home/anahita/gigapose/gigaPose_datasets/results/real_world_translation_cascade_scipy/20260518v1v4_stereo_left/with_camera_anchor/epnp_selection_iteration_0/overlays/000001_000040_epnp00.jpg
