scene_id,im_id,score,epnp_status,quality_approved,translation_error_m,rotation_error_deg,front_rear_flip_like
1,358,0.120664299,approved,1,0.6484628713342662,40.684937220053605,0
1,380,0.0573597327,approved,1,0.2081355840808606,14.006378986165469,0
1,381,0.0313020088,approved,1,0.27320602007842126,9.635750138708715,0
1,382,0.0293967128,approved,1,5.506487784740953,18.517205309810844,0
1,384,0.00298891054,approved,1,1.6502099487936845,26.917363596884044,0
1,385,0.0327749215,approved,1,2.107896314905169,10.835402483902422,0
1,387,0.0117432494,approved,1,0.73825658614763,15.486422524886045,0
1,388,0.111611806,approved,1,1.9696752915147118,20.094299039336875,0
1,389,0.0409211293,approved,1,3.3629322972045723,15.496386257798159,0
1,390,0.082649596,approved,1,1.7092784466470134,16.723381571584408,0
1,391,0.0787202492,approved,1,1.6593060255611798,17.287943776911604,0
1,392,0.114854015,approved,1,5.861350893619525,17.2490894319672,0
1,393,0.142625913,approved,1,5.751276763563183,16.070196748526232,0
1,394,0.0298047904,approved,1,5.255743873148052,20.934201483900015,0
1,395,0.113237202,approved,1,7.246590444394244,17.211153552446063,0
1,396,0.0270099621,approved,1,6.722746967303635,18.93391019534657,0
1,397,0.119708508,approved,1,0.5514547982158975,22.52283050358963,0
1,398,0.297189087,approved,1,3.2607306859406684,63.221966543554984,0
1,399,0.328039885,approved,1,2.8138932081297274,64.33987869506258,0
1,400,0.332685232,approved,1,2.144593923054529,65.53900341789577,0
1,401,0.0603693463,approved,1,1.1422543488763717,41.68866935299586,0
1,402,0.128221706,approved,1,1.2851289553024392,62.53497842702154,0
1,403,0.107334629,approved,1,1.303970347182187,40.70404430459446,0
1,404,0.0890292227,approved,1,2.8584358298540704,24.701636862317383,0
1,405,0.243306428,approved,1,3.604972133901983,60.869181885657675,0
1,406,0.0964974016,approved,1,0.8607117135215021,34.384290003777565,0
1,407,0.183027565,approved,1,0.8660433140258023,40.12063584984436,0
1,408,0.206937179,approved,1,1.2776776755349917,47.99634159642661,0
1,409,0.0671161264,approved,1,2.2354989489378516,14.273784004335484,0
1,410,0.0279244948,approved,1,0.7958286627566651,9.79577584970683,0
1,411,0.145055905,approved,1,2.0049714470724456,36.36582846459775,0
1,412,0.118273646,approved,1,0.3517315917066585,39.06041426709506,0
1,413,0.0278372895,approved,1,0.9995240424901137,38.931631052171596,0
1,414,0.139964774,approved,1,0.5487602094250226,37.262323365768935,0
1,415,0.105590433,approved,1,2.31507344927312,23.043199996007452,0
1,416,0.0930876136,approved,1,1.697492982077075,9.929822293885334,0
1,417,0.216501772,approved,1,5.517467584957186,23.001053432974242,0
1,418,0.208742917,approved,1,7.538030107057576,23.563169310335926,0
1,419,0.416081518,approved,1,7.937406465435028,26.539145625434077,0
1,420,0.115615852,approved,1,1.2051282333587106,22.539235201669037,0
1,421,0.169594809,approved,1,1.8027969098649301,42.80018530223781,0
1,422,0.0553129539,approved,1,2.4672620164077452,36.12444558571722,0
1,423,0.117034599,approved,1,0.8248678070567314,38.05886492290017,0
1,424,0.110637374,approved,1,0.5035147365269937,37.701656678691954,0
1,425,0.156902552,approved,1,5.424294794473871,63.04074929619922,0
1,426,0.174220622,approved,1,3.6580641068419113,45.69967257945153,0
1,427,0.0769305527,approved,1,0.7922052218303232,37.94758086399793,0
1,428,0.158427969,approved,1,0.7755218350091727,30.249483204174677,0
1,429,0.173894644,approved,1,0.8139802326603804,30.54705386385216,0
1,430,0.121204786,approved,1,1.7961204405331048,27.732291117520326,0
1,431,0.224990308,approved,1,1.4511150830800141,44.19283611190831,0
1,432,0.0214198679,approved,1,1.272648223584172,37.71758762762097,0
1,433,0.12489666,approved,1,1.0779962484247385,28.91473250812093,0
1,434,0.08144968,approved,1,3.026887881246662,12.188182324741344,0
1,435,0.268525422,approved,1,1.8048933637678342,6.046035755738947,0
1,436,0.127785981,approved,1,3.617659132351457,22.309405788107796,0
1,437,0.112462074,approved,1,2.172604903442589,21.744001676923567,0
1,438,0.223394305,approved,1,3.298926113070544,7.19298057610313,0
1,439,0.041494634,approved,1,2.6952805263080726,10.960364328282902,0
1,440,0.174074456,approved,1,0.9129152878669411,21.402641875092165,0
1,441,0.131534994,approved,1,0.46141693084245855,19.363479765461133,0
1,442,0.0861803889,approved,1,2.1300942571097568,29.193795435481984,0
1,443,0.138494611,approved,1,1.205219021362279,23.486122857976827,0
1,444,0.101411216,approved,1,0.31102608713970814,17.65342078283662,0
1,445,0.109766521,approved,1,1.6966475202457871,20.465962858259303,0
1,446,0.0648503155,approved,1,0.5167838590976512,17.938920341043612,0
1,447,0.178518906,approved,1,1.155513110205952,21.55129722855691,0
1,448,0.26649341,approved,1,0.26896397796428373,6.712155170353534,0
1,449,0.0787355229,approved,1,0.33607797340150014,21.042570102660633,0
1,450,0.121857725,approved,1,0.9707518289755498,23.120585680282964,0
1,451,0.067614913,approved,1,0.39708144484038743,15.430948074879385,0
1,452,0.157987714,approved,1,0.37813241279021137,21.612941357746887,0
1,453,0.11933779,approved,1,7.460603148446597,54.03715757943359,0
1,454,0.111983404,approved,1,0.8122613356561776,9.597337340119791,0
1,455,0.245907664,approved,1,1.5372914948576475,24.672443127282214,0
1,456,0.0225161314,approved,1,7.231337942831517,17.13847001569187,0
1,457,0.0489582345,approved,1,4.933344606411138,30.259227832538123,0
1,458,0.0588176213,approved,1,4.246998612419513,37.002375812105505,0
1,459,0.0684204921,approved,1,4.385256772915165,28.93323063979389,0
1,460,0.0566834733,approved,1,0.5587022745468232,17.69906840564045,0
1,461,0.0856023729,approved,1,3.225274923711483,17.81004683358344,0
1,462,0.0276246406,approved,1,5.9786942175808,14.49184272016933,0
1,463,0.0825769827,approved,1,8.220414826164522,57.850804541628754,0
1,464,0.0499530435,approved,1,10.009963151302138,56.75083119662683,0
1,465,0.0750323832,approved,1,14.239625582121155,62.22116079660028,0
1,466,0.0553732701,approved,1,5.289225530679117,5.360580905211706,0
1,467,0.0696194917,approved,1,8.622361436839332,26.174138006557076,0
1,468,0.137535825,approved,1,10.050253357735428,55.75025589603403,0
1,469,0.0384226367,approved,1,10.579121321689891,39.21220108685611,0
1,470,0.0168236028,approved,1,4.028469408854972,14.088271955061348,0
1,471,0.0317320228,approved,1,2.0573829282376512,34.74174852911222,0
1,472,0.0218648314,approved,1,3.500709531052592,10.50283925115115,0
1,473,0.0164610501,approved,1,6.438315639397105,8.117245770114891,0
1,474,0.0299590304,approved,1,7.328680497246746,17.429829451077673,0
1,475,0.0287370123,approved,1,6.3400055993177284,3.6508556534921444,0
1,476,0.207358092,approved,1,7.232026733250058,32.093386793210406,0
1,477,0.0791781992,approved,1,0.5132748884233502,27.418021577364218,0
1,478,0.0607917644,approved,1,3.026709874085369,24.489765622416552,0
1,479,0.0278528463,approved,1,9.432091301914738,7.624389778783074,0
1,480,0.0529383756,approved,1,4.200111371377937,7.917193962970742,0
1,481,0.0291256607,approved,1,0.38497592111684215,23.47309749274522,0
1,482,0.0567655973,approved,1,0.47426306837672844,6.817893494226629,0
1,483,0.0388388596,approved,1,2.288830765211378,7.4811741549706126,0
1,484,0.0504332557,approved,1,5.325222530263899,7.019659887905722,0
1,485,0.0457367897,approved,1,8.394507937155534,9.312091829617811,0
1,486,0.0382818691,approved,1,3.561501080643531,41.35606154895266,0
1,487,0.0294035133,approved,1,4.681228178118674,7.769295938347757,0
1,488,0.0278477464,approved,1,2.471464540946715,41.14673188607825,0
1,489,0.0797097906,rejected:center_error_px+bbox_iou,0,2.9484323254780525,8.297110601962695,0
1,490,0.097247079,approved,1,6.5886631316917175,6.622964677543955,0
1,491,0.0714417845,approved,1,7.220360479804235,8.132537464353181,0
1,492,0.0556134097,approved,1,3.236043425058699,11.523134410040509,0
1,493,0.0413201712,approved,1,2.845173317537229,15.67277507951792,0
1,494,0.05729964,approved,1,2.4758444208100348,5.436811844156609,0
1,495,0.02240959,approved,1,1.944179138291144,43.14440653967072,0
1,496,0.0274036545,approved,1,1.0611412449646453,42.262289947514326,0
1,497,0.0672150254,approved,1,3.080802747035593,23.659109614285093,0
1,498,0.0740697011,approved,1,6.942247958870433,59.18000122407234,0
1,499,0.275406688,approved,1,11.263505122124386,65.67209699968714,0
1,500,0.115328543,approved,1,5.241880532012796,6.7785730927170915,0
1,501,0.0698122829,approved,1,2.6737037970320587,16.585460364060566,0
1,502,0.0935434178,approved,1,5.3384743407857105,31.00737034293876,0
1,503,0.0838967115,approved,1,8.045726495902995,59.76835989028847,0
1,504,0.0289010368,approved,1,7.66958111270541,58.96687604160673,0
1,505,0.0197131466,approved,1,6.2188183518081575,8.617765469607708,0
1,506,0.0685174465,approved,1,9.833414562879083,9.218518813933215,0
1,507,0.0527095571,approved,1,6.369876212563373,10.193827407692803,0
1,508,0.0868907273,approved,1,2.803261723185653,39.15047389176519,0
1,509,0.0922294706,approved,1,4.6873170130433985,52.48128950269002,0
1,510,0.0363221392,approved,1,3.078947946641061,21.656237128238843,0
1,511,0.18186523,approved,1,7.37441014842886,59.32525327185544,0
1,512,0.0146418475,approved,1,1.6956844614954234,33.97973003658761,0
1,513,0.25578168,approved,1,10.028998646428656,63.141854283994114,0
1,514,0.0566382483,approved,1,7.019358080168622,46.95393720571405,0
1,515,0.0658939704,approved,1,5.020699617311896,42.75958319726184,0
1,516,0.0531211719,approved,1,2.1396071243557335,36.42260579576408,0
1,517,0.0396355763,approved,1,2.6585082723120066,42.08952790746451,0
1,518,0.113983244,approved,1,1.982594019396268,31.889650042492537,0
1,519,0.0318873376,approved,1,1.040885981412041,26.490293186346282,0
1,520,0.276676327,approved,1,0.9406554149043598,19.01834157267253,0
1,521,0.432144403,approved,1,13.577908483157449,78.22119132050265,0
1,522,0.0989292935,approved,1,14.307792787712495,44.9527361585877,0
1,523,0.155197769,approved,1,20.46562182367546,64.16144239522211,0
1,524,0.172955662,approved,1,21.25971545592888,64.81230337867896,0
1,525,0.0391182527,approved,1,11.359482071324695,14.37547946576451,0
1,526,0.0204603281,approved,1,9.600176037384891,37.94171001979549,0
1,527,0.0479650982,approved,1,5.4936832170704655,31.099545727624317,0
1,528,0.0506732836,approved,1,7.021453019435062,28.44038748377849,0
1,529,0.0615285374,approved,1,5.964356013197623,28.19332682134456,0
1,530,0.0481893681,approved,1,0.4143884045667514,11.067785160365013,0
1,531,0.0613365769,approved,1,3.216226371301651,31.63562885635276,0
1,532,0.255004525,approved,1,1.3303613369156297,24.872577824191854,0
1,533,0.0525155626,approved,1,2.1842393047055535,27.21829185865205,0
1,534,0.0590319708,approved,1,12.91317498196806,14.620176925672757,0
1,535,0.0264718514,approved,1,21.909094918420795,26.256078234341825,0
1,536,0.0578539521,approved,1,29.081817771100656,44.40948303046283,0
1,537,0.0306088515,approved,1,18.024319908376455,15.055867492522717,0
1,538,0.0455794893,approved,1,8.216902544427303,22.639377872061797,0
1,539,0.0176733546,approved,1,5.422782164025675,21.54388439702814,0
1,540,0.109059557,approved,1,15.82785303925948,38.57098696389981,0
1,541,0.119585924,approved,1,6.143033489274376,7.541513352397293,0
1,542,0.0114599997,approved,1,20.299360754751405,29.158016683496484,0
1,543,0.0495742895,approved,1,26.634242790704857,29.972530033718296,0
1,544,0.286061585,approved,1,12.273395846925233,18.847965094465415,0
1,545,0.108010545,approved,1,3.3106175526178867,5.795085741120072,0
1,546,0.157691196,approved,1,4.909406879410658,18.221574837628165,0
1,547,0.143325225,approved,1,26.094758501915226,71.92695276098955,0
1,548,0.0835841671,approved,1,35.469039526272326,81.52234466178638,0
1,549,0.0283929538,approved,1,36.434992951418515,47.56130935249184,0
1,550,0.143832758,approved,1,36.504232064916465,58.882341236648635,0
1,551,0.0591478795,approved,1,41.21714318236593,66.58023057379653,0
1,553,0.068576619,approved,1,2.046415040048132,3.7277294067650244,0
1,554,0.116371602,approved,1,3.3813741453296906,16.613359860261,0
1,555,0.15815419,approved,1,4.727658999595486,14.559350100852292,0
1,556,0.179235414,approved,1,1.7350853970147169,11.182378133760452,0
1,557,0.166911885,approved,1,1.019696827120499,12.648701347745767,0
