scene_id,im_id,segment_id,epnp_status,epnp_path,epnp_anchor_available,map_heading_source,map_dot_normal,map_dot_flipped,visual_cost_normal,visual_cost_flipped,gigapose_cost_normal,gigapose_cost_flipped,epnp_cost_normal,epnp_cost_flipped,map_cost_normal,map_cost_flipped,unary_normal,unary_flipped,selected_polarity,orientation_changed,lookahead_path_cost,rotation_change_deg,epnp_error_before_deg,epnp_error_after_deg,translation_change_m
1,221,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3704223350566_0.json,0,epnp_raceline,-0.9683083298621127,0.9683083298621127,3.6481114645445514,0.0,28.26305270995546,0.8179501318579112,0.0,0.0,30.447153152614458,0.23242628633129012,90.06938688132051,1.2828027045204915,1,1,13.036724617792002,179.99999999999997,nan,nan,0.0
1,222,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3704327496601_0.json,0,epnp_raceline,-0.9687520843453237,0.9687520843453237,2.4734807095573577,0.0,28.11681027923709,0.6517370105607726,0.0,0.0,30.48474261724102,0.22915465001589358,89.70466569110847,1.1100463105925598,1,1,13.38777590889271,180.00000000000003,nan,nan,0.0
1,223,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3704424372076_0.json,0,epnp_raceline,-0.7609344466225807,0.7609344466225807,0.0,0.9031513372615376,33.68236938059389,0.4528055522937901,0.0,0.0,21.63696268732012,1.818304274795574,76.95629475523413,4.315201936200323,1,1,13.881129295727815,179.99999999999994,nan,nan,0.0
1,224,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3704524169520_0.json,0,epnp_raceline,-0.9350345032391864,0.9350345032391864,0.0,0.3744534346811217,30.81199808880122,0.7201415274125523,0.0,0.0,28.172641727739208,0.4791537655114998,87.15728154427964,1.7720624171058323,1,1,9.20742213061086,179.99999999999994,nan,nan,0.0
1,225,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3704624636924_0.json,0,epnp_raceline,-0.9362028470679963,0.9362028470679963,4.175089149800108,0.0,30.80537654067066,0.7146766469107291,0.0,0.0,28.239782892273617,0.4704427946420539,88.32871461266792,1.6555622361948368,1,1,34.72970279719854,180.00000000000003,nan,nan,0.0
1,226,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3704730718406_0.json,0,epnp_raceline,-0.9374461725441487,0.9374461725441487,5.233342148739343,0.0,30.80399297672503,0.7115007688060172,0.0,0.0,28.311978352445646,0.4611766131395609,88.73628521880116,1.633853995085139,1,1,80.30423613271876,179.99999999999997,nan,nan,0.0
1,227,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3704924853019_0.json,0,epnp_raceline,-0.9402197680404891,0.9402197680404889,3.8792472751344147,0.0,30.8105443948591,0.7223601898917547,0.0,0.0,28.475918528269112,0.4405199734794978,88.73219327018093,1.6034001368507502,1,1,108.05454016393156,179.99999999999997,nan,nan,0.0
1,228,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3705022940313_0.json,0,epnp_raceline,-0.9417895379909291,0.9417895379909291,3.6655949615307812,0.0,30.808699481643014,0.7247148163649778,0.0,0.0,28.570553986713797,0.428837654152297,88.8662061954533,1.5823901246695717,1,1,118.52092083717763,180.0,nan,nan,0.0
1,229,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3705127766964_0.json,0,epnp_raceline,-0.608889290261275,0.6088892902612754,0.9254753087684824,0.0,9.819471434792256,8.221773131184252,0.0,0.0,18.065116587058384,3.0614227155709246,46.181073436101144,14.3446185623261,1,1,129.2754618569948,179.99999999999994,nan,nan,0.0
1,230,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3705223761401_0.json,0,epnp_raceline,0.15612758642772123,-0.15612758642772112,0.0,2.3389777189534846,2.555113448154378,19.451520511299485,0.0,0.0,7.293204637232759,10.886084003620192,17.141522722619897,41.80843294827824,0,0,107.74998256809447,2.3808902077618315e-15,nan,nan,0.0
1,231,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3705324773750_0.json,0,epnp_raceline,0.3705256422595062,-0.3705256422595061,0.0,3.774828821371312,1.488497159201074,23.289109966401195,0.0,0.0,5.175922475788401,13.875137935531512,11.840342110777875,51.98309304280705,0,0,50.16303351752245,1.8547325885572058e-14,nan,nan,0.0
1,232,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3705425629831_0.json,0,epnp_raceline,0.36617320556370003,-0.3661732055636999,0.0,4.480346771171471,1.6068975736714026,22.979980758689404,0.0,0.0,5.216686206058689,13.808606855756683,12.04026998578878,51.71728116299563,0,0,42.772290743240966,2.5094940494746004e-14,nan,nan,0.0
1,233,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3705528321102_0.json,0,epnp_raceline,0.3620920699439295,-0.36209206994392945,0.2543381892232519,0.0,1.7336713010495615,22.681933305655182,0.0,0.0,5.254985752470397,13.746478916298114,12.307227353296168,50.17489113825141,0,0,33.937000176008546,3.7398998899466444e-14,nan,nan,0.0
1,234,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3705623313393_0.json,0,epnp_raceline,0.677752635537527,-0.677752635537527,0.0,0.9862308212869695,0.5923514943646995,29.952172641566413,0.0,0.0,2.4892135787754257,19.556523454451806,5.570778651915551,69.31177725579177,0,0,26.627768440458688,2.257759815604662e-14,nan,nan,0.0
1,235,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3705724711072_0.json,0,epnp_raceline,0.6431659130391822,-0.6431659130391821,0.0,4.035930984401016,0.5189718720294973,28.94366901590447,0.0,0.0,2.774634133134303,18.785954457594457,6.068240138298103,67.52456067719363,0,0,27.52267325626714,3.7760716034022377e-14,nan,nan,0.0
1,236,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3705823445593_0.json,0,epnp_raceline,0.7470456678443802,-0.74704566784438,1.0443178489443743,0.0,0.6692702337492275,31.652888962153682,0.0,0.0,1.9288479825191998,21.26289137982865,4.7880456610237205,74.17867172181099,0,0,40.80109386263413,2.4767644242724416e-14,nan,nan,0.0
1,237,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3705927773169_0.json,0,epnp_raceline,0.8972776426539076,-0.8972776426539076,0.0,5.1652835535044055,0.969345740744494,34.35638968324066,0.0,0.0,0.7625654906705445,26.28356598420246,2.494476722085583,88.21484254002168,0,0,43.82967600899637,1.869844283159706e-14,nan,nan,0.0
1,238,1,rejected:center_error_px,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/EPnPv2_gt_mesh_z_hybrid_labels/3706025684667_0.json,0,epnp_raceline,0.7589247884197317,-0.7589247884197317,0.0,4.149540326314236,0.6099632807841343,31.80304477841779,0.0,0.0,1.8342638247381737,21.582064257839647,4.278490930260482,76.00455837567564,0,0,49.2011041085213,5.168401357378215e-15,nan,nan,0.0
