row_index,scene_id,im_id,match_key,score,projection_model,distortion_model,distortion_coefficients,metadata_path,bbox_match_mode,bbox_match_index,bbox_match_distance_px,detection_center_u_px,detection_center_v_px,corrected_center_u_px,corrected_center_v_px,corrected_center_minus_detection_du_px,corrected_center_minus_detection_dv_px,corrected_center_u_metadata_px,corrected_center_v_metadata_px,metadata_minus_detection_du_px,metadata_minus_detection_dv_px,corrected_center_u_pinhole_px,corrected_center_v_pinhole_px,pinhole_minus_detection_du_px,pinhole_minus_detection_dv_px,metadata_minus_pinhole_du_px,metadata_minus_pinhole_dv_px,aligned_gigapose_center_u_px,aligned_gigapose_center_v_px,native_gigapose_center_u_px,native_gigapose_center_v_px,native_gigapose_center_minus_detection_du_px,native_gigapose_center_minus_detection_dv_px,corrected_center_depth_mm,diagnostic_status,diagnostic_error
45,1,108,image_3691932170125,0.736064369,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3691932170125_0.yaml,nearest_projected_center,0,6.318415070757777,914.5,161.0,915.8300602629756,167.16397575802196,1.3300602629756213,6.163975758021962,915.8300602629756,167.16397575802196,1.3300602629756213,6.163975758021962,915.4133605831718,167.19956251571506,0.9133605831717659,6.1995625157150585,0.41669967980385536,-0.03558675769309616,935.6844500786608,161.44997649922692,920.5155500805788,162.93275094992276,6.015550080578805,1.932750949922763,47294.2810059,ok,
46,1,110,image_3692125131048,0.975979646,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3692125131048_0.yaml,nearest_projected_center,0,6.140181704453015,921.5,160.5,923.45698428589,167.37169512613667,1.9569842858900302,6.871695126136672,923.45698428589,167.37169512613667,1.9569842858900302,6.871695126136672,923.1136102107787,167.40362188848297,1.6136102107786883,6.903621888482974,0.3433740751113419,-0.031926762346301985,942.3219063405083,160.3429862572668,925.994705127662,164.68323525265657,4.494705127661973,4.183235252656573,46508.8577271,ok,
47,1,164,image_3698328101215,1.0,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3698328101215_0.yaml,nearest_projected_center,0,13.22185264584463,774.5,180.5,770.2031162109827,188.7420285817359,-4.296883789017329,8.242028581735894,770.2031162109827,188.7420285817359,-4.296883789017329,8.242028581735894,765.7723223549596,189.2723405942305,-8.727677645040444,8.772340594230513,4.430793856023115,-0.530312012494619,815.6979260837454,179.46223290429447,785.7727599268602,187.40957820853077,11.272759926860203,6.909578208530775,18937.9959106,ok,
48,1,221,image_3704223350566,0.560615807,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3704223350566_0.yaml,nearest_projected_center,0,85.24710308151452,369.5,213.0,332.11369898071155,243.13399507680387,-37.38630101928845,30.13399507680387,332.11369898071155,243.13399507680387,-37.38630101928845,30.13399507680387,255.26159167576031,252.5457867631349,-114.23840832423969,39.54578676313491,76.85210730495123,-9.411791686331043,236.48087834883142,246.6519864196171,454.13191839277465,223.2228652025298,84.63191839277465,10.222865202529789,6703.99665833,ok,
49,1,142,image_3695932924000,1.0,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3695932924000_0.yaml,nearest_projected_center,0,11.670784345744096,859.0,169.0,857.6503002903364,183.14444285263116,-1.3496997096635823,14.144442852631158,857.6503002903364,183.14444285263116,-1.3496997096635823,14.144442852631158,856.2839409812308,183.34510912712793,-2.716059018769215,14.345109127127927,1.3663593091056327,-0.20066627449676844,881.8653607546144,177.31169116027232,864.7995875809953,179.12778313034153,5.799587580995308,10.127783130341527,28600.271225,ok,
50,1,151,image_3696924078831,0.970221255,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3696924078831_0.yaml,nearest_projected_center,0,11.154121495563095,826.0,168.5,823.9447769224673,183.29848686622472,-2.0552230775326734,14.79848686622472,823.9447769224673,183.29848686622472,-2.0552230775326734,14.79848686622472,821.6739096325341,183.5808288699398,-4.326090367465895,15.080828869939808,2.2708672899332214,-0.2823420037150868,854.0092820281424,172.23411929889983,833.7130992472487,176.55745160332188,7.713099247248692,8.05745160332188,23995.5825806,ok,
51,1,131,image_3694723188793,0.965534266,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3694723188793_0.yaml,nearest_projected_center,0,5.976541558851118,890.5,174.5,890.6908415276856,180.5443073028435,0.19084152768562035,6.044307302843492,890.6908415276856,180.5443073028435,0.19084152768562035,6.044307302843492,889.9441327379208,180.6654794061328,-0.5558672620792322,6.165479406132789,0.7467087897648526,-0.12117210328929673,913.3222498034951,171.46047993813497,896.3330349475362,175.8018265266522,5.833034947536248,1.3018265266522064,34330.4023743,ok,
52,1,132,image_3694823956254,0.927342307,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3694823956254_0.yaml,nearest_projected_center,0,10.018988069779672,887.5,170.0,887.9280058400964,180.07057863233985,0.4280058400963753,10.070578632339846,887.9280058400964,180.07057863233985,0.4280058400963753,10.070578632339846,887.139810149571,180.19360181098773,-0.3601898504290375,10.19360181098773,0.7881956905254128,-0.12302317864788392,915.430931792536,171.836999803143,895.7813864795045,175.63903891806643,8.281386479504476,5.639038918066433,33853.7750244,ok,
53,1,120,image_3693524147127,0.974096713,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3693524147127_0.yaml,nearest_projected_center,0,10.94891784365056,912.0,157.5,913.4886942718211,168.73885711416716,1.4886942718211458,11.23885711416716,913.4886942718211,168.73885711416716,1.4886942718211458,11.23885711416716,913.0465095647269,168.78154993046334,1.0465095647268754,11.281549930463342,0.4421847070942704,-0.04269281629618149,940.205829621186,163.43106704917034,920.6906950906317,164.1596261748449,8.69069509063172,6.659626174844902,39934.9212646,ok,
54,1,141,image_3695824539567,0.900568597,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3695824539567_0.yaml,nearest_projected_center,0,9.05972081287376,861.0,175.0,860.928325823813,183.41901377739026,-0.07167417618700256,8.419013777390262,860.928325823813,183.41901377739026,-0.07167417618700256,8.419013777390262,859.6336194265195,183.61472167283807,-1.3663805734804555,8.614721672838073,1.294706397293453,-0.19570789544781064,890.1435852746689,180.15602737827734,868.0164651670034,180.73129634266508,7.016465167003389,5.731296342665075,29164.9971008,ok,
55,1,143,image_3696123375272,0.640347292,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3696123375272_0.yaml,nearest_projected_center,0,8.945892376586107,853.5,172.5,852.8622353347446,184.08556689862962,-0.6377646652554176,11.585566898629622,852.8622353347446,184.08556689862962,-0.6377646652554176,11.585566898629622,851.3834583206707,184.30465578611415,-2.116541679329316,11.804655786114154,1.4787770140738985,-0.21908888748453137,883.3133918036617,177.2570209528086,860.2026746570145,178.42479053264134,6.702674657014541,5.924790532641339,27761.6863251,ok,
56,1,134,image_3695027780512,1.0,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3695027780512_0.yaml,nearest_projected_center,0,5.708311755337367,883.5,175.0,883.107360467092,181.3157665138184,-0.39263953290799236,6.315766513818403,883.107360467092,181.3157665138184,-0.39263953290799236,6.315766513818403,882.2395681081624,181.45399528063922,-1.2604318918375839,6.453995280639219,0.8677923589295915,-0.13822876682081642,909.2293084372042,168.30820125999077,889.1993078899188,175.32048817767864,5.699307889918828,0.3204881776786408,32877.9258728,ok,
57,1,152,image_3697023456812,0.546525892,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3697023456812_0.yaml,nearest_projected_center,0,14.24661363549046,822.5,169.5,820.3268258285359,181.6977763318879,-2.1731741714640975,12.197776331887894,820.3268258285359,181.6977763318879,-2.1731741714640975,12.197776331887894,817.9443345237712,181.97143070961894,-4.555665476228796,12.471430709618943,2.3824913047646987,-0.2736543777310487,854.7724603640634,174.6704681644583,834.7190368197278,176.82537639149552,12.219036819727762,7.325376391495524,23583.3587646,ok,
58,1,140,image_3695725109837,0.445853633,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3695725109837_0.yaml,nearest_projected_center,0,12.517492861838763,862.5,168.0,863.3149297576432,183.2693860186708,0.8149297576431991,15.269386018670787,863.3149297576432,183.2693860186708,0.8149297576431991,15.269386018670787,862.0715131116555,183.4588540221209,-0.42848688834453696,15.458854022120903,1.243416645987736,-0.18946800345011638,890.1739884444066,180.51936997865417,867.2756333882037,179.570693725428,4.775633388203687,11.570693725427986,29624.0959167,ok,
59,1,129,image_3694423130531,0.992692773,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3694423130531_0.yaml,nearest_projected_center,0,4.575980373739205,897.0,173.5,897.2548903274592,178.32785512595052,0.2548903274591794,4.827855125950521,897.2548903274592,178.32785512595052,0.2548903274591794,4.827855125950521,896.6056931154441,178.42784829859818,-0.394306884555931,4.927848298598178,0.6491972120151104,-0.0999931726476575,920.811687411282,179.08231115756,899.0648383767226,177.58363059774754,2.064838376722605,4.083630597747543,35727.2338867,ok,
60,1,154,image_3697323941807,0.563783706,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3697323941807_0.yaml,nearest_projected_center,0,13.687495328677075,811.5,170.5,809.0616570836296,182.56907345350825,-2.4383429163704022,12.069073453508253,809.0616570836296,182.56907345350825,-2.4383429163704022,12.069073453508253,806.2919032400478,182.88206948685516,-5.208096759952241,12.382069486855158,2.7697538435818387,-0.31299603334690573,846.1659952200878,175.85860656156697,823.6643497393395,176.77503974422373,12.164349739339514,6.275039744223733,22322.4964142,ok,
61,1,130,image_3694523845793,0.981585469,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3694523845793_0.yaml,nearest_projected_center,0,7.775790981978672,894.0,169.0,895.4812215563936,178.88803916609965,1.4812215563936206,9.888039166099645,895.4812215563936,178.88803916609965,1.4812215563936206,9.888039166099645,894.8066296074052,178.99331357322274,0.8066296074051706,9.993313573222736,0.67459194898845,-0.10527440712309044,915.6754783115277,169.95494514835084,896.5421429900712,176.34849878638167,2.54214299007117,7.348498786381668,35254.4288635,ok,
62,1,136,image_3695324322327,1.0,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3695324322327_0.yaml,nearest_projected_center,0,8.943006047541411,874.0,173.5,874.0100331082601,180.91900746655864,0.010033108260131485,7.419007466558639,874.0100331082601,180.91900746655864,0.010033108260131485,7.419007466558639,872.9830864626301,181.07094455660283,-1.0169135373698737,7.570944556602825,1.0269466456300052,-0.15193709004418565,901.3880831954855,170.51623154540334,882.7104354146044,175.52624580304763,8.710435414604376,2.0262458030476296,31522.9225159,ok,
63,1,165,image_3698424400228,0.733445471,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3698424400228_0.yaml,nearest_projected_center,0,15.370340108401491,769.0,178.0,766.5493732255904,188.68307956069262,-2.4506267744095567,10.683079560692619,766.5493732255904,188.68307956069262,-2.4506267744095567,10.683079560692619,761.9378209068839,189.22655863442986,-7.062179093116129,11.226558634429864,4.611552318706572,-0.5434790737372452,803.7277462541127,188.84101150000518,779.0788444938173,189.60449260921752,10.078844493817314,11.604492609217516,18689.4035339,ok,
64,1,145,image_3696325011839,1.0,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3696325011839_0.yaml,nearest_projected_center,0,8.134636509057067,846.5,175.0,846.2503762252707,185.16889289949063,-0.2496237747293435,10.16889289949063,846.2503762252707,185.16889289949063,-0.2496237747293435,10.16889289949063,844.6070754967102,185.413251462357,-1.8929245032898052,10.41325146235701,1.6433007285604617,-0.24435856286638113,872.9598536772244,178.6247098751439,854.0236391429183,178.0930834423971,7.523639142918341,3.093083442397102,26785.5014801,ok,
65,1,107,image_3691834875573,1.0,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3691834875573_0.yaml,nearest_projected_center,0,6.675416174305924,909.5,160.0,911.8415990944877,169.2007316513916,2.3415990944877194,9.200731651391607,911.8415990944877,169.2007316513916,2.3415990944877194,9.200731651391607,911.3812928242291,169.24628952057574,1.8812928242291491,9.246289520575743,0.4603062702585703,-0.045557869184136734,929.3835453432353,159.3947651827001,915.1142070700132,163.6113515579626,5.614207070013208,3.6113515579625926,47678.7033081,ok,
66,1,162,image_3698123296318,0.586965635,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3698123296318_0.yaml,nearest_projected_center,0,16.1833804327392,783.0,178.5,779.6199783185562,187.04565056957736,-3.38002168144385,8.545650569577361,779.6199783185562,187.04565056957736,-3.38002168144385,8.545650569577361,775.640032358744,187.5131922289193,-7.359967641256048,9.013192228919308,3.9799459598121985,-0.467541659341947,825.4330732807231,184.47182001991814,797.819501001517,185.00262964475166,14.819501001516983,6.502629644751664,19593.3761597,ok,
67,1,128,image_3694324724127,0.971470875,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3694324724127_0.yaml,nearest_projected_center,0,8.69382793845358,899.0,166.5,899.0367044529617,177.94297191741973,0.03670445296165781,11.442971917419726,899.0367044529617,177.94297191741973,0.03670445296165781,11.442971917419726,898.4121272183777,178.03867235543868,-0.587872781622309,11.538672355438678,0.6245772345839669,-0.09570043801895167,923.0877979714535,169.81772941362632,902.0552703159851,174.63928544281967,3.055270315985126,8.13928544281967,36139.415741,ok,
68,1,177,image_3699629964349,0.863505753,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3699629964349_0.yaml,nearest_projected_center,0,22.32609202847566,719.5,185.5,711.2012014439139,196.5235752327652,-8.298798556086126,11.02357523276521,711.2012014439139,196.5235752327652,-8.298798556086126,11.02357523276521,703.1835639760477,197.50091064823448,-16.316436023952292,12.00091064823448,8.017637467866166,-0.9773354154692697,758.9102083413095,194.39155494823893,738.34841694182,197.46626775779637,18.848416941820005,11.966267757796373,15657.790184,ok,
69,1,155,image_3697424443446,1.0,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3697424443446_0.yaml,nearest_projected_center,0,12.238904700380973,807.5,168.5,805.5869302472555,182.17445942879635,-1.9130697527444909,13.674459428796354,805.5869302472555,182.17445942879635,-1.9130697527444909,13.674459428796354,802.6916637853225,182.49178152143674,-4.808336214677524,13.991781521436735,2.8952664619330335,-0.31732209264038147,840.067385537475,176.25510564201332,817.7999845962217,175.11068117387325,10.299984596221748,6.610681173873246,21955.6999207,ok,
70,1,115,image_3692928017584,0.953667939,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3692928017584_0.yaml,nearest_projected_center,0,2.6935006880813037,923.5,165.0,926.7832153659501,169.09896824433596,3.2832153659501273,4.098968244335964,926.7832153659501,169.09896824433596,3.2832153659501273,4.098968244335964,926.4679530325471,169.1341160519343,2.9679530325471433,4.134116051934313,0.31526233340298404,-0.035147807598349345,942.1858453896389,160.76840262059278,925.6010573323822,166.6853794951694,2.1010573323821973,1.6853794951693999,42805.5343628,ok,
71,1,169,image_3698826054316,1.0,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3698826054316_0.yaml,nearest_projected_center,0,14.390240273487914,752.0,182.5,747.5769934546427,190.82673442699857,-4.423006545357339,8.32673442699857,747.5769934546427,190.82673442699857,-4.423006545357339,8.32673442699857,741.9376259112962,191.48954420605907,-10.062374088703791,8.989544206059065,5.639367543346452,-0.6628097790604954,787.0308138377876,182.26651217438274,764.595703059628,189.4589711568874,12.595703059628022,6.958971156887401,17544.8246002,ok,
72,1,174,image_3699323083424,0.643299783,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3699323083424_0.yaml,nearest_projected_center,0,20.04139819964101,732.0,181.0,726.4585441173331,194.12946338434614,-5.541455882666924,13.129463384346138,726.4585441173331,194.12946338434614,-5.541455882666924,13.129463384346138,719.5053769115573,194.9650723071844,-12.494623088442722,13.965072307184414,6.953167205775799,-0.8356089228382757,773.8417005411368,183.57438958851807,750.3472740350793,189.06443905540112,18.347274035079295,8.064439055401124,16391.0884857,ok,
73,1,176,image_3699523378493,0.789617418,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3699523378493_0.yaml,nearest_projected_center,0,21.307773709071007,724.0,184.5,717.216678975728,195.75047546668074,-6.783321024272027,11.25047546668074,717.216678975728,195.75047546668074,-6.783321024272027,11.25047546668074,709.6296654087504,196.67437323467973,-14.370334591249616,12.174373234679734,7.587013566977589,-0.9238977679989944,759.9391496169042,196.04154121067285,741.38088201299,196.82583307072986,17.380882012990014,12.325833070729857,15951.1470795,ok,
74,1,156,image_3697523313954,1.0,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3697523313954_0.yaml,nearest_projected_center,0,8.873819282327181,804.5,168.5,802.0947769929601,183.62370117378882,-2.405223007039922,15.123701173788817,802.0947769929601,183.62370117378882,-2.405223007039922,15.123701173788817,799.0644566340479,183.96959385611916,-5.435543365952071,15.469593856119161,3.0303203589121495,-0.3458926823303443,832.7018854362682,169.99329274828864,811.0585846117965,174.47742725136055,6.558584611796505,5.977427251360552,21582.5862885,ok,
75,1,158,image_3697727617693,0.553199187,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3697727617693_0.yaml,nearest_projected_center,0,13.832817591862058,798.0,172.0,794.3513043414312,184.00198185811726,-3.6486956585688404,12.001981858117261,794.3513043414312,184.00198185811726,-3.6486956585688404,12.001981858117261,791.0153919196072,184.3758000400316,-6.984608080392832,12.375800040031606,3.3359124218239913,-0.3738181819143449,831.8499515344718,178.9351019448167,809.954440111815,178.95975604046276,11.95444011181496,6.959756040462764,20833.5895538,ok,
76,1,173,image_3699223232996,0.478977567,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3699223232996_0.yaml,nearest_projected_center,0,21.22513857048297,736.5,181.0,730.7539065685635,192.97054206261572,-5.74609343143652,11.97054206261572,730.7539065685635,192.97054206261572,-5.74609343143652,11.97054206261572,724.0851189236984,193.75797113395973,-12.41488107630164,12.757971133959728,6.6687876448651195,-0.7874290713440075,777.6770893536689,183.64123720403137,757.0504742026708,186.30890924593427,20.550474202670785,5.308909245934274,16622.2648621,ok,
77,1,170,image_3698924024343,0.966415931,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3698924024343_0.yaml,nearest_projected_center,0,19.7656993046541,746.5,178.0,743.2986400960406,190.6903678216745,-3.2013599039594283,12.6903678216745,743.2986400960406,190.6903678216745,-3.2013599039594283,12.6903678216745,737.411258916083,191.36950609470068,-9.088741083916943,13.369506094700682,5.887381179957515,-0.679138273026183,785.6930392257858,192.10393320726988,762.7399206940972,189.267113421433,16.239920694097236,11.26711342143301,17305.4065704,ok,
78,1,175,image_3699425481963,0.984550356,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3699425481963_0.yaml,nearest_projected_center,0,19.238734584073235,728.5,183.5,722.1421475891052,194.86691854005144,-6.357852410894793,11.366918540051444,722.1421475891052,194.86691854005144,-6.357852410894793,11.366918540051444,714.897564572309,195.74258440203656,-13.602435427691034,12.242584402036556,7.244583016796241,-0.8756658619851123,765.6350137715358,202.45152957489577,744.6221019428265,193.99793967126533,16.122101942826475,10.497939671265328,16168.3082581,ok,
79,1,237,image_3705927773169,0.505522083,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3705927773169_0.yaml,nearest_projected_center,0,119.34458501984977,295.5,229.5,252.74259884192145,254.54396951914637,-42.75740115807855,25.043969519146373,252.74259884192145,254.54396951914637,-42.75740115807855,25.043969519146373,148.802366900376,267.497135005954,-146.697633099624,37.99713500595402,103.94023194154545,-12.953165486807649,130.10310702715117,216.83183202183992,414.435520019289,239.37279349026664,118.93552001928902,9.872793490266645,5853.07979584,ok,
80,1,157,image_3697628283541,0.659247456,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3697628283541_0.yaml,nearest_projected_center,0,9.920317148148166,801.5,171.5,797.8217183240329,185.268815717766,-3.6782816759671277,13.768815717765989,797.8217183240329,185.268815717766,-3.6782816759671277,13.768815717765989,794.6208129961448,185.64968035395052,-6.879187003855236,14.149680353950515,3.2009053278881083,-0.38086463618452626,831.1890586623215,176.17581111552448,809.8289487971349,176.88899844633005,8.328948797134899,5.388998446330049,21140.5582428,ok,
81,1,171,image_3699023283089,0.935640601,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3699023283089_0.yaml,nearest_projected_center,0,18.921077325725996,743.5,178.5,739.3897711066387,190.85857107378922,-4.110228893361295,12.358571073789221,739.3897711066387,190.85857107378922,-4.110228893361295,12.358571073789221,733.268250770267,191.55890000046904,-10.231749229733055,13.058900000469038,6.121520336371759,-0.7003289266798163,783.597706654058,184.22655237309783,760.5446669051747,186.71501657075285,17.044666905174722,8.215016570752852,17094.0494537,ok,
82,1,166,image_3698523141845,0.476397667,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3698523141845_0.yaml,nearest_projected_center,0,14.937343743200682,766.0,179.0,761.9632000955145,189.00712888821187,-4.03679990448552,10.007128888211867,761.9632000955145,189.00712888821187,-4.03679990448552,10.007128888211867,757.1163550341696,189.57452089523827,-8.883644965830399,10.574520895238265,4.8468450613448795,-0.5673920070263989,802.0187352868759,183.09672871985995,776.4470651146835,189.6762853367686,10.447065114683483,10.676285336768586,18401.6113281,ok,
83,1,144,image_3696223616834,0.511247537,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3696223616834_0.yaml,nearest_projected_center,0,9.768835888583839,850.0,170.0,849.5506635326888,184.63305749198616,-0.449336467311241,14.633057491986165,849.5506635326888,184.63305749198616,-0.449336467311241,14.633057491986165,847.990907065448,184.86461753933494,-2.0090929345519726,14.864617539334944,1.5597564672407316,-0.2315600473487791,875.7923214288182,176.3598397995736,855.8635387857629,177.81339027093475,5.863538785762898,7.813390270934747,27277.5764465,ok,
84,1,232,image_3705425629831,0.777503075,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3705425629831_0.yaml,nearest_projected_center,0,121.15791397642732,305.5,240.5,264.6144479183988,252.49712577697844,-40.88555208160119,11.997125776978436,264.6144479183988,252.49712577697844,-40.88555208160119,11.997125776978436,165.02328747499598,264.83513221325563,-140.47671252500402,24.335132213255633,99.59116044340283,-12.338006436277198,149.65883952928368,257.6175212821841,426.17482546480323,251.30863627654475,120.67482546480323,10.808636276544746,5966.42780304,ok,
85,1,178,image_3699727757816,0.536926215,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3699727757816_0.yaml,nearest_projected_center,0,17.343535142645823,715.0,185.5,707.1999543683517,196.32048949510897,-7.800045631648345,10.820489495108973,707.1999543683517,196.32048949510897,-7.800045631648345,10.820489495108973,698.8914205863729,197.31587126136466,-16.108579413627126,11.815871261364663,8.308533781978781,-0.9953817662556901,739.2501649041612,194.92428402376441,727.5679137697417,197.45180968391512,12.567913769741722,11.951809683915116,15474.5635986,ok,
86,1,238,image_3706025684667,0.78382943,metadata,equidistant,0.0924905339625 0.131384368102 -0.117522324082 0.137446016536,/home/anahita/gigapose/gigaPose_datasets/datasets/2026-05-18-v1-v4/front/metadata/sample_3706025684667_0.yaml,nearest_projected_center,0,120.1899865734008,293.0,231.5,252.59040069709897,254.35844563916743,-40.40959930290103,22.858445639167428,252.59040069709897,254.35844563916743,-40.40959930290103,22.858445639167428,148.59992378312268,267.2907567640777,-144.40007621687732,35.790756764077685,103.9904769139763,-12.932311124910257,124.96403366643335,253.6218045078641,412.85033234822697,240.5294356708382,119.85033234822697,9.029435670838211,5853.41072083,ok,
