model,model_rotation_acceleration_deg_per_frame2_count,model_rotation_acceleration_deg_per_frame2_max,model_rotation_acceleration_deg_per_frame2_mean,model_rotation_acceleration_deg_per_frame2_median,model_rotation_acceleration_deg_per_frame2_p90,model_rotation_acceleration_deg_per_frame2_std,model_rotation_acceleration_deg_per_frame2_variance,model_rotation_step_deg_per_frame_count,model_rotation_step_deg_per_frame_max,model_rotation_step_deg_per_frame_mean,model_rotation_step_deg_per_frame_median,model_rotation_step_deg_per_frame_p90,model_rotation_step_deg_per_frame_std,model_rotation_step_deg_per_frame_variance,model_translation_acceleration_m_per_frame2_count,model_translation_acceleration_m_per_frame2_max,model_translation_acceleration_m_per_frame2_mean,model_translation_acceleration_m_per_frame2_median,model_translation_acceleration_m_per_frame2_p90,model_translation_acceleration_m_per_frame2_std,model_translation_acceleration_m_per_frame2_variance,model_translation_step_m_per_frame_count,model_translation_step_m_per_frame_max,model_translation_step_m_per_frame_mean,model_translation_step_m_per_frame_median,model_translation_step_m_per_frame_p90,model_translation_step_m_per_frame_std,model_translation_step_m_per_frame_variance,reference_rotation_acceleration_deg_per_frame2_count,reference_rotation_acceleration_deg_per_frame2_max,reference_rotation_acceleration_deg_per_frame2_mean,reference_rotation_acceleration_deg_per_frame2_median,reference_rotation_acceleration_deg_per_frame2_p90,reference_rotation_acceleration_deg_per_frame2_std,reference_rotation_acceleration_deg_per_frame2_variance,reference_rotation_step_deg_per_frame_count,reference_rotation_step_deg_per_frame_max,reference_rotation_step_deg_per_frame_mean,reference_rotation_step_deg_per_frame_median,reference_rotation_step_deg_per_frame_p90,reference_rotation_step_deg_per_frame_std,reference_rotation_step_deg_per_frame_variance,reference_translation_acceleration_m_per_frame2_count,reference_translation_acceleration_m_per_frame2_max,reference_translation_acceleration_m_per_frame2_mean,reference_translation_acceleration_m_per_frame2_median,reference_translation_acceleration_m_per_frame2_p90,reference_translation_acceleration_m_per_frame2_std,reference_translation_acceleration_m_per_frame2_variance,reference_translation_step_m_per_frame_count,reference_translation_step_m_per_frame_max,reference_translation_step_m_per_frame_mean,reference_translation_step_m_per_frame_median,reference_translation_step_m_per_frame_p90,reference_translation_step_m_per_frame_std,reference_translation_step_m_per_frame_variance,rotation_velocity_disagreement_deg_per_frame_count,rotation_velocity_disagreement_deg_per_frame_max,rotation_velocity_disagreement_deg_per_frame_mean,rotation_velocity_disagreement_deg_per_frame_median,rotation_velocity_disagreement_deg_per_frame_p90,rotation_velocity_disagreement_deg_per_frame_std,rotation_velocity_disagreement_deg_per_frame_variance,temporal_transitions,translation_velocity_disagreement_m_per_frame_count,translation_velocity_disagreement_m_per_frame_max,translation_velocity_disagreement_m_per_frame_mean,translation_velocity_disagreement_m_per_frame_median,translation_velocity_disagreement_m_per_frame_p90,translation_velocity_disagreement_m_per_frame_std,translation_velocity_disagreement_m_per_frame_variance
scipy_graph_camera_anchored,210,91.52296717255075,11.41425839094766,8.557397325922821,25.03549483062139,11.365704522973292,129.17923930353555,211,60.28770274394067,7.138843658628544,4.540031645036844,17.266866006440484,8.064998804311303,65.04420571354275,210,12.534683548222626,0.967322959593216,0.33338837319375514,2.902644818232136,1.7645507923202486,3.113639498678017,211,12.61937132073621,1.1952440964575797,0.5382347574448167,2.7975496737641867,1.8984189935949858,3.6039946752421987,210,359.6988065512208,31.66505567924076,7.877351540285199,58.113049979940044,68.92383323182504,4750.49478736843,211,179.9181016121091,16.594255042461228,3.129448489028379,19.695059141960186,40.469429225048906,1637.7747018012424,210,65.79203446604066,5.7949717050200045,2.818191763336868,14.605529632128063,9.278640945372866,86.09317779314986,211,41.69764579795892,3.428998191680818,1.6620461806487274,7.009092708115656,5.6596641258326335,32.031798017236866,211,187.559566512134,20.064109530999588,6.194837826185544,26.696408582112348,40.64306572359346,1651.8587914123373,211,211,38.84191936062007,3.3596471618402175,1.5186273495208191,8.032748600719007,5.664961978460274,32.09179421740053
selector_camera_anchored,210,147.57949255485372,13.314076474987742,9.493412015790966,25.80759664518445,15.382269684841269,236.6142206571867,211,81.22232534957699,8.07937985899846,5.0738061359188285,19.17031113984095,10.019779728761009,100.39598581289005,210,59.28582849471167,4.225648100704177,1.9194719408600234,8.468601482169193,8.348382748280606,69.69549451178926,211,41.78209942913496,2.597727429958232,1.1132472966691418,5.109594465509757,5.149628867574034,26.51867747375183,210,359.6988065512208,33.335502209082584,7.877351540285199,133.01441133056872,70.91021371969941,5028.258409773447,211,179.9181016121091,17.470000821979372,3.129448489028379,19.919249825455562,41.64647119353168,1734.428562873664,210,91.63696624372464,6.630349809619016,2.818191763336868,15.141123207323231,11.863485280142473,140.74228299215716,211,47.845029130504834,3.802092384519588,1.6620461806487274,7.888068406342515,6.937631648856707,48.13073289521822,211,188.13977279166036,20.49487737479111,6.222641043871099,27.444402262955528,40.582569217363954,1646.9449242821363,211,211,65.87064205752529,3.9893179230312894,1.863226674037128,7.564752790518622,8.139184564756157,66.24632537916486
translation_cascade_camera_anchored,211,147.57949266021356,13.557058585659153,9.534601921697856,29.873694946981228,15.66751470841624,245.47101713843924,212,81.22232538520761,8.24628342356785,5.077169538318145,19.150732351285384,10.35121881942875,107.14773104769591,211,27.202490605890652,2.115632434546196,0.9271019691933956,4.484207893212948,3.9295475596826432,15.441344023807817,212,21.562540924236885,1.6448895734160263,0.7118076384397702,3.523140469426956,2.8279846503020676,7.997497182344108,211,359.6988065512208,33.52818120166543,7.911772143863159,132.7222137736373,70.74568808039916,5004.952381969131,212,179.9181016121091,17.590450153933972,3.180423557171199,19.982036919256768,41.56223527071127,1727.419400697956,211,91.63696624372464,6.635748984648581,2.82947336835724,15.427601587439334,11.836632851920086,140.10587727115382,212,47.845029130504834,3.8353981764944884,1.683768393978641,7.824024162654784,6.978389388113462,48.69791845213458,212,188.13977357826076,20.61882722331539,6.268053569245697,32.76763190157994,40.51890071943729,1641.7813155116155,212,212,47.367159207404576,3.772718770871695,1.4662156672343567,8.195347828860312,6.944183733144334,48.221687719666384
