abs_depth_change_m_count,abs_depth_change_m_max,abs_depth_change_m_mean,abs_depth_change_m_median,abs_depth_change_m_p90,abs_depth_change_m_std,abs_depth_change_m_variance,abs_distance_change_m_count,abs_distance_change_m_max,abs_distance_change_m_mean,abs_distance_change_m_median,abs_distance_change_m_p90,abs_distance_change_m_std,abs_distance_change_m_variance,lateral_change_m_count,lateral_change_m_max,lateral_change_m_mean,lateral_change_m_median,lateral_change_m_p90,lateral_change_m_std,lateral_change_m_variance,matched_predictions,model,model_score_count,model_score_max,model_score_mean,model_score_median,model_score_p90,model_score_std,model_score_variance,normalized_center_change_count,normalized_center_change_max,normalized_center_change_mean,normalized_center_change_median,normalized_center_change_p90,normalized_center_change_std,normalized_center_change_variance,projected_center_change_px_count,projected_center_change_px_max,projected_center_change_px_mean,projected_center_change_px_median,projected_center_change_px_p90,projected_center_change_px_std,projected_center_change_px_variance,relative_translation_change_count,relative_translation_change_max,relative_translation_change_mean,relative_translation_change_median,relative_translation_change_p90,relative_translation_change_std,relative_translation_change_variance,rotation_change_deg_count,rotation_change_deg_max,rotation_change_deg_mean,rotation_change_deg_median,rotation_change_deg_p90,rotation_change_deg_std,rotation_change_deg_variance,translation_change_m_count,translation_change_m_max,translation_change_m_mean,translation_change_m_median,translation_change_m_p90,translation_change_m_std,translation_change_m_variance
212,53.062522625,5.017078010658903,3.0502651953124964,9.229587825625002,8.05179276331933,64.83136670344155,212,68.13779442647456,5.645480795023503,3.1492261441339764,9.309892563845265,9.961368962749125,99.22887161202159,212,42.762355114495364,2.3261736869022744,0.7548768262526772,2.2201597110904454,6.018105800439666,36.217597425285554,212,scipy_graph_camera_anchored,212,1.0,0.7593393484386793,0.7874620335,1.0,0.20677594772943222,0.04275629255940489,212,0.16139038231822475,0.022778455662117735,0.018138312722379247,0.04171564936411633,0.02042430069828019,0.0004171520590137686,0,nan,nan,nan,nan,nan,nan,212,0.5766127770780476,0.11661318674579865,0.10174291613656636,0.21103240230145592,0.08010777183748129,0.006417255108765961,212,179.61075890718885,28.63206121182587,17.314096968035713,50.22146407909523,44.26271935725815,1959.1883248993954,212,68.14873676207685,5.713376527348471,3.206748301139036,9.311680539818157,9.949293873041658,98.98844857214426
212,54.88730062500001,5.199033673969634,2.8812427046874998,9.429915182500002,8.740809364153087,76.4017483404663,212,70.9971883978117,5.788539205334097,2.989344262316232,9.546535701389072,10.66481593500568,113.7382989275511,212,45.03531785547984,2.282147105191266,0.8129048708484485,1.9487846332677694,6.226460084474148,38.768805183549816,212,selector_camera_anchored,212,0.443069577,0.14091487324,0.1121657345,0.2788928121,0.09210615414792937,0.008483543631922127,212,0.18722688245081318,0.02119876314426246,0.01650942986639211,0.04053006889710917,0.022973030011179518,0.0005277601078945548,0,nan,nan,nan,nan,nan,nan,212,0.6258384745751268,0.11663093885501856,0.10498044136593399,0.2189943139993553,0.08052676091133536,0.006484559222871368,212,179.38030368902056,28.85595121209127,17.29035034897946,50.46772135616628,44.42876857247009,1973.9154768661062,212,70.998560719519,5.849708648111592,3.0626984108233275,9.54973549976281,10.639060522857628,113.18960880902763
213,54.88730162499999,5.101441343196891,2.810890087499999,9.016949345,8.296625799312396,68.83399965381606,213,70.99718788676319,5.752254460836251,2.873295235369511,9.37015881379277,10.274481822758972,105.5649767262045,213,45.03531584956147,2.377739840239329,0.8080281677614857,2.03386114133897,6.251209924365608,39.077625518487075,213,translation_cascade_camera_anchored,213,0.443069577,0.14044502779990609,0.110424288,0.27845709920000006,0.09214398945642684,0.0084905147929461,213,0.17437149872118438,0.02287734612574059,0.01809716415172624,0.04307712602455599,0.02219542596170733,0.0004926369336216318,0,nan,nan,nan,nan,nan,nan,213,0.6122942801850246,0.11733744731822002,0.09888171289876563,0.211981845037556,0.08260875021705653,0.0068242056124240376,213,179.3803036899634,28.819507892071513,17.326141677878855,50.31943751134051,44.327528991510434,1964.9298264931979,213,70.99856022021496,5.827620513921683,2.9597711103926616,9.803658479667979,10.27758798765363,105.62881484396219
