match_key,scene_id,im_id,instance_id,score,target_pose_path,source_csv_epnp_label_path,target_pose_key,camera_pose_key,translation_error_mm,rotation_error_deg,image_center_error_px
image_4446182723192,1,2198,1648,0.23046875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4446182723192_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4446182723192_0.json,T_map_object_raw,T_camera_object_centered,13542.537416971863,8.009415315569772,27.015724470300658
image_4446481898093,1,2201,1655,0.22265625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4446481898093_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4446481898093_0.json,T_map_object_raw,T_camera_object_centered,19026.350217160314,10.615012563344514,29.66620606284627
image_4447182574575,1,2208,1670,0.17578125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4447182574575_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4447182574575_0.json,T_map_object_raw,T_camera_object_centered,18350.352844523553,3.2885360842775033,46.81562681231361
image_4457890487132,1,2257,1772,0.1015625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4457890487132_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4457890487132_0.json,T_map_object_raw,T_camera_object_centered,15622.811145192038,12.060587248445122,47.79903449796868
image_4457980678184,1,2258,1775,0.09765625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4457980678184_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4457980678184_0.json,T_map_object_raw,T_camera_object_centered,19842.187794870406,11.317742344294606,35.86901803232384
image_4458081331244,1,2259,1777,0.125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4458081331244_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4458081331244_0.json,T_map_object_raw,T_camera_object_centered,19966.70280946081,10.260315155175839,40.676676580366205
image_4458381948268,1,2262,1783,0.12890625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4458381948268_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4458381948268_0.json,T_map_object_raw,T_camera_object_centered,19315.56450567861,7.2605412364160635,47.13470007667325
image_4458482417150,1,2263,1786,0.125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4458482417150_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4458482417150_0.json,T_map_object_raw,T_camera_object_centered,15081.779021523758,5.765876029528496,57.256542985717
image_4458685161041,1,2264,1788,0.140625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4458685161041_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4458685161041_0.json,T_map_object_raw,T_camera_object_centered,16303.419634313927,4.670813253463048,52.6961280343359
image_4458783399947,1,2265,1790,0.13671875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4458783399947_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4458783399947_0.json,T_map_object_raw,T_camera_object_centered,14727.740917172909,5.0840226815117315,50.684366800913956
image_4458880860950,1,2266,1792,0.1484375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4458880860950_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4458880860950_0.json,T_map_object_raw,T_camera_object_centered,17332.85860062684,4.583593710145454,48.06063290454755
image_4458981131001,1,2267,1794,0.140625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4458981131001_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4458981131001_0.json,T_map_object_raw,T_camera_object_centered,14766.666468906662,6.5551475362831555,45.92398731119892
image_4459082695612,1,2268,1797,0.13671875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4459082695612_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4459082695612_0.json,T_map_object_raw,T_camera_object_centered,13475.625682441623,5.200676959160484,60.79091685897794
image_4459183956411,1,2269,1800,0.15234375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4459183956411_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4459183956411_0.json,T_map_object_raw,T_camera_object_centered,14370.633987563184,6.232039954470717,52.554825560924655
image_4459281536597,1,2270,1803,0.1484375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4459281536597_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4459281536597_0.json,T_map_object_raw,T_camera_object_centered,16327.248063184703,6.473263389503356,52.22321687262241
image_4884088306535,1,2708,2824,0.2109375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4884088306535_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4884088306535_0.json,T_map_object_raw,T_camera_object_centered,12447.170834110904,3.295398194754539,37.41849056219831
image_4884292652154,1,2709,2826,0.1953125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4884292652154_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4884292652154_0.json,T_map_object_raw,T_camera_object_centered,12852.312906853611,4.478563013786534,10.782596447015324
