match_key,metadata_path,epnp_label_path,target_label_path,correction_kind,map_z_mode,translation_error_mm,rotation_error_deg,output,raw_map_object_z_m,label_map_pose_z_m,adjusted_map_object_z_m,metadata_lidar_z_m,metadata_ground_truth_pose_z_m,object_minus_ego_z_m,adjusted_minus_lidar_z_m,projection_model,metadata_distortion_model,original_center_u,original_center_v,original_center_depth_mm,original_center_valid_depth,optimized_center_u,optimized_center_v,optimized_center_depth_mm,optimized_center_valid_depth,gigapose_center_u,gigapose_center_v,gigapose_center_depth_mm,gigapose_center_valid_depth
image_3611508476140,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v0/stereo_left/metadata/sample_3611508476140_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v0/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3611508476140_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v0/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3611508476140_0.json,epnp_label,raw,2726.18314515345,13.202451984958953,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_stereo_left_epnp_hybrid_xyz_new/3611508476140_0_extrinsic_before_after.jpg,-36.44172668457031,-36.44172668457031,-36.44172668457031,nan,nan,nan,nan,metadata,pinhole,345.71505535405333,328.4807524387185,52972.862243652315,True,350.9576174508145,348.3234389315885,52985.33521814183,True,361.9612538472463,357.39359173108494,68986.265625,True
image_3611578763587,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/metadata/sample_3611578763587_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3611578763587_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3611578763587_0.json,epnp_label,raw,2193.3218249855686,8.28983861229981,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_stereo_left_epnp_hybrid_xyz_new/3611578763587_0_extrinsic_before_after.jpg,-35.35590362548828,-35.35590362548828,-35.35590362548828,nan,nan,nan,nan,metadata,pinhole,897.3262940905975,283.7142657112235,67341.71295166013,True,902.8583187023532,307.28024189304216,67596.56414670529,True,900.6543408006683,302.1460036058342,82797.484375,True
image_3611617898630,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v0/stereo_left/metadata/sample_3611617898630_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v0/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3611617898630_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v0/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3611617898630_0.json,epnp_label,raw,2548.924699596407,13.017616161676532,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_stereo_left_epnp_hybrid_xyz_new/3611617898630_0_extrinsic_before_after.jpg,-36.45423126220703,-36.45423126220703,-36.45423126220703,nan,nan,nan,nan,metadata,pinhole,345.17736327011846,326.77316780877067,52995.23544311525,True,350.46949323152523,346.61200873734265,53007.88902988349,True,358.56743787847176,349.6611636713602,67882.1796875,True
image_3611704848131,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v0/stereo_left/metadata/sample_3611704848131_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v0/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3611704848131_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v0/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3611704848131_0.json,epnp_label,raw,2529.9535348996965,12.908806665163327,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_stereo_left_epnp_hybrid_xyz_new/3611704848131_0_extrinsic_before_after.jpg,-36.4912109375,-36.4912109375,-36.4912109375,nan,nan,nan,nan,metadata,pinhole,344.8416771952475,327.1471379986197,53116.49703979492,True,350.15519662433144,346.94964592695567,53129.20821226959,True,360.71281763816614,350.70794658892737,68536.2109375,True
image_3611806108093,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v0/stereo_left/metadata/sample_3611806108093_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v0/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3611806108093_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v0/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3611806108093_0.json,epnp_label,raw,2565.522896585501,12.741950967193192,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_stereo_left_epnp_hybrid_xyz_new/3611806108093_0_extrinsic_before_after.jpg,-36.51021194458008,-36.51021194458008,-36.51021194458008,nan,nan,nan,nan,metadata,pinhole,346.3473871383354,328.47234849805375,53178.4744262695,True,351.7115702375205,348.2549118761324,53191.09802440417,True,363.5278412354354,350.89383965360014,68894.59375,True
image_3611894570268,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/metadata/sample_3611894570268_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3611894570268_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3611894570268_0.json,epnp_label,raw,2092.4916863947806,7.1607537182348855,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_stereo_left_epnp_hybrid_xyz_new/3611894570268_0_extrinsic_before_after.jpg,-35.33893966674805,-35.33893966674805,-35.33893966674805,nan,nan,nan,nan,metadata,pinhole,1002.231943712849,283.16836125292167,68290.17639160153,True,1007.9755761753604,306.4930342946292,68541.3180890085,True,1006.0374271399099,305.47096010364965,83294.90625,True
image_3611905610260,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v0/stereo_left/metadata/sample_3611905610260_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v0/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3611905610260_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v0/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3611905610260_0.json,epnp_label,raw,3457.0493217436056,12.59554997026039,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_stereo_left_epnp_hybrid_xyz_new/3611905610260_0_extrinsic_before_after.jpg,-36.53001022338867,-36.53001022338867,-36.53001022338867,nan,nan,nan,nan,metadata,pinhole,350.09725318157336,330.06192969521726,53253.654479980454,True,355.52160318363644,349.8164447822161,53266.16367141972,True,362.3923753929464,356.75210900696186,66007.375,True
image_3612012893219,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v0/stereo_left/metadata/sample_3612012893219_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v0/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3612012893219_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v0/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3612012893219_0.json,epnp_label,raw,3011.8401843688116,12.317400426228344,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_stereo_left_epnp_hybrid_xyz_new/3612012893219_0_extrinsic_before_after.jpg,-36.57258987426758,-36.57258987426758,-36.57258987426758,nan,nan,nan,nan,metadata,pinhole,352.46624638960316,330.89845360805646,53812.316894531265,True,357.92548270173086,350.4585503729463,53824.86329836173,True,369.1346714454546,355.7143330509155,67153.046875,True
image_3612082512814,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/metadata/sample_3612082512814_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3612082512814_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3612082512814_0.json,epnp_label,raw,1805.6470209482743,6.005957335707156,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_stereo_left_epnp_hybrid_xyz_new/3612082512814_0_extrinsic_before_after.jpg,-35.32948303222656,-35.32948303222656,-35.32948303222656,nan,nan,nan,nan,metadata,pinhole,1071.1213158571898,290.1833116644478,66790.7943725586,True,1077.0463156524718,314.0602816008257,67038.62243380172,True,1073.3910894087728,310.59051798205655,84717.203125,True
image_3612103472242,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v0/stereo_left/metadata/sample_3612103472242_0.yaml,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v0/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3612103472242_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v0/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3612103472242_0.json,epnp_label,raw,3204.932423903568,12.111884263979952,gigaPose_datasets/results/real_world_ot2_IST_tran/extrinsic_optimization_stereo_left_epnp_hybrid_xyz_new/3612103472242_0_extrinsic_before_after.jpg,-36.57258987426758,-36.57258987426758,-36.57258987426758,nan,nan,nan,nan,metadata,pinhole,360.55909401408087,332.5261749069209,53401.48544311525,True,366.0842763553004,352.22999918403065,53413.72096288609,True,374.3625024238412,357.0501517210464,66459.0234375,True
