scene_id,im_id,gt_index,camera_id,model_a,model_b,finetune_score,finetune2_score,score_winner,finetune2_minus_finetune_score,finetune_translation_error_mm,finetune2_translation_error_mm,translation_error_mm_winner,finetune_minus_finetune2_translation_error_mm,finetune_depth_error_mm,finetune2_depth_error_mm,depth_error_mm_winner,finetune_minus_finetune2_depth_error_mm,finetune_rotation_error_deg,finetune2_rotation_error_deg,rotation_error_deg_winner,finetune_minus_finetune2_rotation_error_deg,finetune_center_error_px,finetune2_center_error_px,center_error_px_winner,finetune_minus_finetune2_center_error_px,finetune_gt_bbox_center_error_px,finetune2_gt_bbox_center_error_px,gt_bbox_center_error_px_winner,finetune_minus_finetune2_gt_bbox_center_error_px,finetune_add_mm,finetune2_add_mm,add_mm_winner,finetune_minus_finetune2_add_mm,finetune_pred_bbox_iou,finetune2_pred_bbox_iou,pred_bbox_iou_winner,finetune2_minus_finetune_pred_bbox_iou,finetune_pred_mask_iou,finetune2_pred_mask_iou,pred_mask_iou_winner,finetune2_minus_finetune_pred_mask_iou,finetune3_score,finetune3_minus_finetune_score,finetune3_translation_error_mm,finetune_minus_finetune3_translation_error_mm,finetune3_depth_error_mm,finetune_minus_finetune3_depth_error_mm,finetune3_rotation_error_deg,finetune_minus_finetune3_rotation_error_deg,finetune3_center_error_px,finetune_minus_finetune3_center_error_px,finetune3_gt_bbox_center_error_px,finetune_minus_finetune3_gt_bbox_center_error_px,finetune3_add_mm,finetune_minus_finetune3_add_mm,finetune3_pred_bbox_iou,finetune3_minus_finetune_pred_bbox_iou,finetune3_pred_mask_iou,finetune3_minus_finetune_pred_mask_iou,original_score,original_minus_finetune_score,original_translation_error_mm,finetune_minus_original_translation_error_mm,original_depth_error_mm,finetune_minus_original_depth_error_mm,original_rotation_error_deg,finetune_minus_original_rotation_error_deg,original_center_error_px,finetune_minus_original_center_error_px,original_gt_bbox_center_error_px,finetune_minus_original_gt_bbox_center_error_px,original_add_mm,finetune_minus_original_add_mm,original_pred_bbox_iou,original_minus_finetune_pred_bbox_iou,original_pred_mask_iou,original_minus_finetune_pred_mask_iou,finetune3_minus_finetune2_score,finetune2_minus_finetune3_translation_error_mm,finetune2_minus_finetune3_depth_error_mm,finetune2_minus_finetune3_rotation_error_deg,finetune2_minus_finetune3_center_error_px,finetune2_minus_finetune3_gt_bbox_center_error_px,finetune2_minus_finetune3_add_mm,finetune3_minus_finetune2_pred_bbox_iou,finetune3_minus_finetune2_pred_mask_iou,original_minus_finetune2_score,finetune2_minus_original_translation_error_mm,finetune2_minus_original_depth_error_mm,finetune2_minus_original_rotation_error_deg,finetune2_minus_original_center_error_px,finetune2_minus_original_gt_bbox_center_error_px,finetune2_minus_original_add_mm,original_minus_finetune2_pred_bbox_iou,original_minus_finetune2_pred_mask_iou,original_minus_finetune3_score,finetune3_minus_original_translation_error_mm,finetune3_minus_original_depth_error_mm,finetune3_minus_original_rotation_error_deg,finetune3_minus_original_center_error_px,finetune3_minus_original_gt_bbox_center_error_px,finetune3_minus_original_add_mm,original_minus_finetune3_pred_bbox_iou,original_minus_finetune3_pred_mask_iou
1,2390,0,front,finetune2,finetune3,,0.1328125,finetune3,,,2942.579646971115,finetune3,,,2941.516847500996,finetune3,,,11.916018492026831,finetune3,,,12.034288656070311,finetune3,,,8.036943986831153,finetune3,,,2947.5717207167513,finetune3,,,0.6572802197802198,finetune3,,,0.6100370218017277,finetune3,,0.21875,,667.2405097085617,,659.3645037509959,,11.7874204829278,,6.6996369391070525,,4.499165728237915,,711.897881056799,,0.7734082397003745,,0.7041058033951836,,,,,,,,,,,,,,,,,,,,0.0859375,2275.3391372625533,2282.15234375,0.12859800909903107,5.334651716963259,3.537778258593238,2235.673839659952,0.11612801992015476,0.09406878159345589,,,,,,,,,,,,,,,,,,
1,2390,0,front,finetune2,original,,0.1328125,original,,,2942.579646971115,finetune2,,,2941.516847500996,finetune2,,,11.916018492026831,finetune2,,,12.034288656070311,finetune2,,,8.036943986831153,finetune2,,,2947.5717207167513,finetune2,,,0.6572802197802198,finetune2,,,0.6100370218017277,finetune2,,,,,,,,,,,,,,,,,,,,0.140625,,4866.764975343262,,4865.663331875996,,12.021411686096389,,14.638115547462757,,10.663628532048465,,4867.466345538242,,0.5714285714285714,,0.5121449156031289,,,,,,,,,,,0.0078125,-1924.1853283721475,-1924.146484375,-0.10539319406955805,-2.603826891392446,-2.626684545217312,-1919.894624821491,-0.08585164835164838,-0.09789210619859878,,,,,,,,,
1,2390,0,front,finetune3,original,,,finetune3,,,,finetune3,,,,finetune3,,,,finetune3,,,,finetune3,,,,finetune3,,,,finetune3,,,,finetune3,,,,finetune3,,0.21875,,667.2405097085617,,659.3645037509959,,11.7874204829278,,6.6996369391070525,,4.499165728237915,,711.897881056799,,0.7734082397003745,,0.7041058033951836,,0.140625,,4866.764975343262,,4865.663331875996,,12.021411686096389,,14.638115547462757,,10.663628532048465,,4867.466345538242,,0.5714285714285714,,0.5121449156031289,,,,,,,,,,,,,,,,,,,,-0.078125,-4199.5244656347,-4206.298828125,-0.23399120316858912,-7.938478608355704,-6.16446280381055,-4155.568464481444,-0.20197966827180314,-0.19196088779205467
1,2395,0,front,finetune,finetune2,0.27734375,0.20703125,finetune,-0.0703125,3802.3178917223986,1977.3935073423308,finetune2,1824.9243843800677,3801.762740791306,1976.602584541306,finetune2,1825.16015625,6.12471737994245,5.926809168350968,finetune2,0.19790821159148209,6.003926469459372,2.813678780798012,finetune2,3.1902476886613598,1.722944213539701,1.778474515581326,finetune,-0.0555303020416249,3802.139509751995,1979.7778014462333,finetune2,1822.3617083057616,0.6474558670820353,0.7768691588785047,finetune2,0.12941329179646943,0.6425863101177409,0.7536974955630054,finetune2,0.11111118544526444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2395,0,front,finetune,finetune3,0.27734375,,finetune3,,3802.3178917223986,,finetune3,,3801.762740791306,,finetune3,,6.12471737994245,,finetune,,6.003926469459372,,finetune,,1.722944213539701,,finetune,,3802.139509751995,,finetune3,,0.6474558670820353,,finetune3,,0.6425863101177409,,finetune,,0.28515625,0.0078125,2889.305129989017,913.0127617333815,2887.510787666306,914.251953125,6.342985135573839,-0.21826775563138856,7.169679509929415,-1.165753040470043,6.115238234526456,-4.392294020986755,2889.8814469488684,912.2580628031264,0.7009345794392523,0.05347871235721702,0.6120868744098206,-0.030499435707920353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2395,0,front,finetune,original,0.27734375,,original,,3802.3178917223986,,finetune,,3801.762740791306,,finetune,,6.12471737994245,,finetune,,6.003926469459372,,original,,1.722944213539701,,finetune,,3802.139509751995,,finetune,,0.6474558670820353,,original,,0.6425863101177409,,finetune,,,,,,,,,,,,,,,,,,,,0.28515625,0.0078125,4126.795333808124,-324.47744208572567,4125.876022041306,-324.11328125,6.456944882344761,-0.33222750240231047,4.972946621421981,1.0309798480373908,2.3608073724382215,-0.6378631588985204,4126.993208218211,-324.85369846621643,0.6586188992731049,0.011163032191069622,0.6164817749603804,-0.026104535157360553,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2395,0,front,finetune2,finetune3,,0.20703125,finetune3,,,1977.3935073423308,finetune2,,,1976.602584541306,finetune2,,,5.926809168350968,finetune2,,,2.813678780798012,finetune2,,,1.778474515581326,finetune2,,,1979.7778014462333,finetune2,,,0.7768691588785047,finetune2,,,0.7536974955630054,finetune2,,0.28515625,,2889.305129989017,,2887.510787666306,,6.342985135573839,,7.169679509929415,,6.115238234526456,,2889.8814469488684,,0.7009345794392523,,0.6120868744098206,,,,,,,,,,,,,,,,,,,,0.078125,-911.9116226466863,-910.908203125,-0.41617596722287065,-4.356000729131402,-4.33676371894513,-910.1036455026351,-0.07593457943925241,-0.1416106211531848,,,,,,,,,,,,,,,,,,
1,2395,0,front,finetune2,original,,0.20703125,original,,,1977.3935073423308,finetune2,,,1976.602584541306,finetune2,,,5.926809168350968,finetune2,,,2.813678780798012,finetune2,,,1.778474515581326,finetune2,,,1979.7778014462333,finetune2,,,0.7768691588785047,finetune2,,,0.7536974955630054,finetune2,,,,,,,,,,,,,,,,,,,,0.28515625,,4126.795333808124,,4125.876022041306,,6.456944882344761,,4.972946621421981,,2.3608073724382215,,4126.993208218211,,0.6586188992731049,,0.6164817749603804,,,,,,,,,,,0.078125,-2149.4018264657934,-2149.2734375,-0.5301357139937926,-2.159267840623969,-0.5823328568568955,-2147.215406771978,-0.11825025960539981,-0.137215720602625,,,,,,,,,
1,2395,0,front,finetune3,original,,,tie,,,,finetune3,,,,finetune3,,,,finetune3,,,,original,,,,original,,,,finetune3,,,,finetune3,,,,original,,0.28515625,,2889.305129989017,,2887.510787666306,,6.342985135573839,,7.169679509929415,,6.115238234526456,,2889.8814469488684,,0.7009345794392523,,0.6120868744098206,,0.28515625,,4126.795333808124,,4125.876022041306,,6.456944882344761,,4.972946621421981,,2.3608073724382215,,4126.993208218211,,0.6586188992731049,,0.6164817749603804,,,,,,,,,,,,,,,,,,,,0.0,-1237.4902038191071,-1238.365234375,-0.11395974677092191,2.1967328885074338,3.7544308620882343,-1237.1117612693429,-0.042315680166147396,0.004394900550559799
1,2400,0,front,finetune,finetune2,0.2734375,0.1953125,finetune,-0.078125,3848.4429261227783,1986.0665415427793,finetune2,1862.376384579999,3847.8120380039363,1984.8823505039363,finetune2,1862.9296875,1.7477145855984493,1.4353234882623869,finetune2,0.3123910973360624,3.822461630697359,2.9033463838849825,finetune2,0.9191152468123764,2.0146500648806733,4.7001741252895215,finetune,-2.685524060408848,3847.8551147669664,1985.7253037749708,finetune2,1862.1298109919956,0.6191981038909737,0.7608137467904404,finetune2,0.1416156428994667,0.6028135288835678,0.7361234787770852,finetune2,0.1333099498935174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2400,0,front,finetune,finetune3,0.2734375,,tie,,3848.4429261227783,,finetune3,,3847.8120380039363,,finetune3,,1.7477145855984493,,finetune3,,3.822461630697359,,finetune,,2.0146500648806733,,finetune,,3847.8551147669664,,finetune3,,0.6191981038909737,,finetune3,,0.6028135288835678,,finetune3,,0.2734375,0.0,1413.3728131795394,2435.070112943239,1410.9526630039363,2436.859375,1.1578210293227942,0.5898935562756551,4.074170049444305,-0.25170841874694627,6.638004580456268,-4.6233545155755955,1413.088361483242,2434.7667532837245,0.811179142800711,0.19198103890973728,0.7245859508852085,0.12177242200164073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2400,0,front,finetune,original,0.2734375,,original,,3848.4429261227783,,finetune,,3847.8120380039363,,finetune,,1.7477145855984493,,finetune,,3.822461630697359,,original,,2.0146500648806733,,original,,3847.8551147669664,,finetune,,0.6191981038909737,,finetune,,0.6028135288835678,,finetune,,,,,,,,,,,,,,,,,,,,0.28125,0.0078125,4253.088741825758,-404.6458157029797,4252.823756753936,-405.01171875,2.0718643844587405,-0.32414979886029127,2.0804464631008774,1.7420151675964815,1.5132046934291392,0.5014453714515341,4252.401358838686,-404.5462440717197,0.612680229113174,-0.006517874777799748,0.5828836930455635,-0.01992983583800423,,,,,,,,,,,,,,,,,,,,,,,,,,,
