scene_id,im_id,gt_index,camera_id,model_count,best_score_model,best_score,best_translation_error_mm_model,best_translation_error_mm,best_depth_error_mm_model,best_depth_error_mm,best_rotation_error_deg_model,best_rotation_error_deg,best_center_error_px_model,best_center_error_px,best_gt_bbox_center_error_px_model,best_gt_bbox_center_error_px,best_add_mm_model,best_add_mm,best_pred_bbox_iou_model,best_pred_bbox_iou,best_pred_mask_iou_model,best_pred_mask_iou
1,1070,0,front,4,finetune,0.328125,finetune3,4552.107745612835,finetune3,4551.743822726912,original,1.5885701101408765,finetune,0.8242727036851176,finetune,0.49165991507394374,finetune3,4553.670745837019,finetune3,0.7353535353535353,finetune3,0.7075664621676891
1,1075,0,front,4,finetune3,0.40234375,finetune2,3507.2698518924476,finetune2,3506.7874878217044,finetune,1.2721258652056,finetune,1.6515878317560542,original,0.844809010048937,finetune2,3508.9692663704755,finetune2,0.731718898385565,finetune2,0.7100988700564972
1,1080,0,front,4,finetune,0.3515625,finetune3,2857.209234861976,finetune3,2855.9512965780305,finetune,1.4393940002455232,finetune2,0.7482806122774927,finetune,1.6514394672838548,finetune3,2856.9877004186724,finetune2,0.7646356033452808,finetune2,0.7333675828409967
1,1085,0,front,4,finetune3,0.296875,finetune3,2078.0310504198137,finetune3,2076.0761801477493,finetune,0.5748629763479717,finetune2,0.49196672294814126,original,0.5483079288274822,finetune3,2078.1864800172925,finetune3,0.8072916666666666,finetune2,0.750100120144173
1,1090,0,front,4,finetune,0.34765625,finetune2,1739.9547402121,finetune2,1739.4794383644075,finetune2,1.3409691758739235,finetune2,1.7946975504541116,finetune,1.018436051189438,finetune2,1739.7727542200357,finetune2,0.817923186344239,finetune2,0.7850947070277925
1,1095,0,front,4,finetune,0.33203125,finetune3,1594.3719877428719,finetune3,1590.1956427606565,original,1.0448900558333305,original,3.3589685615953635,original,1.1976510183598168,finetune3,1596.1642500642452,finetune3,0.7762803234501348,finetune3,0.666952912551882
1,1100,0,front,4,finetune3,0.22265625,finetune3,397.08944735761355,finetune3,353.31098122958247,finetune3,8.496563292505158,finetune3,13.663805860551088,finetune3,7.070657777754714,finetune3,429.5887930487357,finetune3,0.8161419770530718,finetune3,0.7433694745621351
1,1105,0,front,4,finetune3,0.21484375,finetune2,739.5608823712595,finetune2,734.2851000889059,original,14.19609595350715,finetune2,11.779591801217855,finetune3,6.02667273772675,finetune2,787.6562926908144,finetune2,0.7416772018541931,finetune2,0.66483286908078
1,1110,0,front,4,finetune3,0.28515625,finetune3,727.698659465014,finetune3,709.616858535841,finetune2,7.611833879039137,finetune2,8.9851195582475,original,4.137996848090835,finetune3,742.1014893187477,finetune3,0.7786711807024969,finetune3,0.7107104413347686
1,1115,0,front,4,finetune3,0.375,finetune2,1518.510424518248,finetune2,1518.3477540539843,finetune2,2.131256677669522,finetune2,1.6398007457964592,finetune,3.1569378501681467,finetune2,1515.2924071431794,finetune2,0.7906700593723495,finetune2,0.7741439015005771
1,1120,0,front,4,finetune3,0.328125,finetune3,2661.376481987866,finetune3,2659.343457222978,finetune3,5.171846316965347,finetune3,3.256611659639816,original,0.9903953792998814,finetune3,2658.2304197821786,finetune3,0.6893004115226338,finetune2,0.6627191633343587
1,1125,0,front,4,finetune3,0.38671875,finetune2,2251.093694375062,finetune2,2250.456650383592,finetune2,4.36354894937833,finetune2,1.0706594834043022,finetune,1.1366839522192382,finetune2,2248.561234555333,finetune2,0.7588904694167852,finetune2,0.7200070884281411
1,1130,0,front,4,finetune3,0.3046875,finetune2,2275.648243100293,finetune2,2273.114673714823,finetune2,2.511495542844216,finetune,1.5877619083301622,finetune,1.1037020632541548,finetune2,2273.9239513063035,finetune2,0.7520661157024794,finetune2,0.7220062208398134
1,1135,0,front,4,finetune3,0.2890625,finetune,3320.1179867576116,finetune,3317.7110852284604,finetune,1.9641562439321056,finetune,1.466993539401311,finetune,1.1580898161441537,finetune,3320.0657862214666,finetune,0.7069339111592633,finetune,0.6870636550308008
1,1140,0,front,4,finetune3,0.31640625,finetune2,2650.2990789056557,finetune2,2648.905683620058,finetune2,1.5717354389482676,finetune2,0.5671417985780653,original,1.587962056910902,finetune2,2654.202375307633,finetune2,0.7653259361997226,finetune2,0.7314356435643564
1,1145,0,front,4,finetune3,0.27734375,finetune3,3115.9657045476547,finetune3,3113.6086917822977,finetune2,0.8000403328544013,finetune3,0.8076762079274721,finetune,1.4597578577100556,finetune2,3212.3112892942713,finetune3,0.7446601941747573,finetune2,0.6997925311203319
1,1150,0,front,4,finetune3,0.2890625,finetune2,2660.6439046172504,finetune2,2659.3036425255996,finetune,0.49102987286042366,finetune2,1.647319293346399,finetune,1.0372209696217338,finetune2,2660.1891110477222,finetune2,0.7423765896348967,finetune2,0.727743271221532
1,1155,0,front,4,finetune3,0.296875,finetune3,2506.064283622138,finetune3,2504.3444229507804,finetune2,1.583185494369801,finetune2,1.1352781561647955,original,0.5639072508560034,finetune3,2505.961264532494,finetune3,0.7507178996307945,finetune2,0.7130146906683219
1,1160,0,front,4,finetune3,0.296875,finetune2,2088.802384375986,finetune2,2088.632374293218,finetune,0.6057986788959197,finetune2,0.1803464095114991,original,1.1541937711159116,finetune2,2089.038858971615,finetune2,0.7925611923971011,finetune2,0.7660322714108398
1,1165,0,front,4,finetune3,0.2734375,finetune3,1875.1246238986346,finetune3,1870.9314293270982,finetune2,4.481548583556562,original,3.176606673941181,finetune,2.0560511891916216,finetune3,1878.9585624932251,finetune3,0.7645145145145145,finetune3,0.6910746812386157
1,1170,0,front,4,finetune3,0.3828125,finetune3,2694.486528642199,finetune3,2679.439364098891,finetune,1.7606854944302486,finetune,5.7642035158731995,finetune,2.1184146575711797,finetune3,2699.162180622544,finetune3,0.717607973421927,finetune3,0.6471766119343212
1,1175,0,front,4,finetune3,0.2890625,finetune3,1338.697040680321,finetune3,1335.5301731971085,finetune,1.5236958687274464,finetune,6.5405674682302415,original,1.2640666534332294,finetune3,1342.1361246643648,finetune3,0.7886372168689776,finetune3,0.7018695850433196
1,1180,0,front,4,finetune3,0.3984375,finetune3,744.6941570351436,finetune3,738.6647605842154,original,4.807422551529209,finetune3,10.675508379377831,finetune,3.213897605471609,finetune3,749.8443628784865,finetune3,0.8283597883597884,finetune3,0.7488120667858232
1,1185,0,front,4,finetune3,0.375,finetune2,230.27765429513738,finetune2,141.73636501830788,finetune3,8.320808173897293,original,18.99841331207736,finetune2,12.196037486917493,finetune2,261.21091335025255,finetune2,0.869340723789372,finetune,0.7699496522808021
1,1190,0,front,4,finetune3,0.33984375,original,100.99814112833323,finetune,8.074161375654512,original,164.97666257328453,finetune3,1.9013376842701841,finetune,6.729357946646395,finetune3,2607.764919222863,finetune3,0.6228149216074969,original,0.5688126689061198
1,1195,0,front,4,finetune3,0.27734375,original,436.97330089508887,original,308.2217984635063,finetune2,12.638784013974707,original,26.757415992314268,finetune,5.1852166008265215,original,544.4632471682734,original,0.717148182665424,original,0.5121653279785809
1,1200,0,front,4,finetune3,0.26953125,finetune2,1140.3866348610009,finetune2,1136.866643551617,original,12.784358843424203,finetune,6.40142159102491,finetune,28.90530992413831,finetune2,1208.3487842276645,finetune3,0.8144356067016416,finetune3,0.7037685060565276
1,1205,0,front,4,finetune3,0.26953125,finetune2,891.9259411117341,finetune2,888.3232544442453,original,6.294127531125937,finetune3,6.9781023146143175,finetune,8.229973683816104,finetune2,877.3684884744963,finetune2,0.7214388489208633,finetune2,0.7136726601119018
1,1210,0,front,4,finetune3,0.27734375,original,1505.7186147641955,original,1492.1902311007616,finetune2,3.446107571609064,finetune2,1.511220263623623,finetune,11.520756699196252,original,1495.029434852665,original,0.7123203188007021,original,0.6646666166654166
1,1215,0,front,4,finetune3,0.3046875,finetune3,1655.0521109702581,finetune3,1643.8395250129506,finetune3,5.178709961719807,original,4.669386975907538,original,9.816885753599747,finetune3,1659.1940009717543,finetune3,0.8062038188601947,finetune3,0.7073717230562402
1,1220,0,front,4,finetune3,0.296875,finetune2,2554.834575173892,finetune2,2554.296853483571,original,8.081224693475423,original,5.197614715581564,finetune,2.6714837584828715,finetune2,2556.254595351961,finetune2,0.6985446985446986,finetune2,0.6423096576392437
1,1225,0,front,4,finetune3,0.3046875,finetune2,2337.2627640319506,finetune2,2335.5394918204474,original,2.0053049645599574,finetune,2.6546026138002503,original,2.222470041804388,finetune2,2334.3972131461815,finetune3,0.7465621562156216,finetune3,0.6706710853355426
1,1230,0,front,4,finetune3,0.26171875,finetune3,1765.979222907542,finetune3,1762.2401518754414,finetune,9.268970052039663,finetune3,4.0248725665760405,original,4.898565917124225,finetune3,1775.0683094755475,finetune3,0.7359506302521008,finetune3,0.671249018067557
1,1235,0,front,4,finetune3,0.22265625,finetune2,1974.3652398800145,finetune2,1972.2527914882048,finetune,9.232530447737673,finetune2,8.880238563583621,finetune2,5.465050880166461,finetune2,3305.9806513449694,finetune2,0.709480122324159,finetune2,0.5848974247053689
1,1240,0,front,4,finetune3,0.21484375,finetune2,1207.975286037695,finetune2,1195.4058540824226,finetune3,8.357957953574777,finetune,10.511257332287089,finetune2,7.639153112151341,finetune2,1232.0039423017868,finetune2,0.7397959183673469,finetune2,0.6460444061220091
1,1245,0,front,4,finetune3,0.21875,finetune3,1221.256192616238,finetune3,1217.5868384636415,finetune2,16.64839055986519,finetune3,6.10811920401426,finetune3,4.028016990615236,finetune2,2877.45504684366,original,0.7928571428571428,finetune3,0.7410311703587532
1,1250,0,front,4,finetune3,0.203125,finetune3,943.6809602713925,finetune3,936.3147792214768,finetune2,11.020580474396429,finetune,8.363146972204666,finetune,4.457059201530079,finetune3,2855.386139866444,finetune3,0.791226008617313,finetune3,0.6880530973451328
1,1255,0,front,4,finetune3,0.19921875,finetune2,1833.0290841285184,finetune2,1818.715454181227,finetune,10.099332264437509,finetune3,8.23298899854708,finetune,8.571237194625601,finetune2,1837.4220581658178,finetune3,0.7659804983748646,finetune2,0.6005571030640668
1,1260,0,front,4,finetune3,0.1953125,finetune2,388.194048375309,finetune2,387.0115807733928,finetune,7.3058505555077256,finetune2,1.237097218845257,finetune2,4.324320570221504,finetune2,2720.4219654478775,finetune2,0.8217549130053824,finetune2,0.7152998318699795
1,1265,0,front,4,finetune3,0.2578125,finetune3,2823.002123520064,finetune3,2822.466348158745,original,4.506913030212179,finetune2,3.332464824176331,original,0.7502662031395295,finetune2,3504.469742677234,finetune3,0.7079056865464632,finetune2,0.668806161745828
1,1270,0,front,4,finetune3,0.3046875,finetune3,3480.280418522902,finetune3,3480.099227424056,original,1.2377275497384312,finetune3,1.8688664438311233,original,0.8816597083118433,finetune3,4319.422133633416,finetune3,0.7058823529411765,finetune3,0.6529002320185615
1,1275,0,front,4,finetune3,0.28515625,finetune2,3695.7935486121746,finetune3,3685.9024096007197,finetune3,8.558408896138877,finetune,5.0334125409052675,finetune,0.8199096418455738,finetune3,3712.360983892747,finetune3,0.7144943410003651,finetune3,0.6449002634550245
1,1280,0,front,4,finetune3,0.34375,finetune2,2634.224123677395,finetune2,2626.366053376383,finetune2,2.648945591229499,original,5.891959765924072,original,0.5713632520842244,finetune2,2634.7114494980938,original,0.714614499424626,original,0.671571696931747
1,1285,0,front,4,finetune3,0.28125,finetune2,1827.478529184052,finetune2,1816.4481449573632,finetune3,8.289400918589978,finetune3,9.534715245449867,original,3.8992110141001017,original,2712.315664396114,finetune2,0.699245805756503,finetune2,0.6493009917552873
1,1290,0,front,4,finetune3,0.29296875,original,2370.26432609652,original,2350.628123901841,finetune3,2.2955887454299426,finetune3,2.153195931871841,finetune,10.83263650705989,original,2361.9219011107743,finetune3,0.7001266051727256,finetune3,0.6474563181774302
1,1295,0,front,4,finetune3,0.25390625,finetune3,1494.69405944656,finetune3,1488.2351560294373,finetune2,7.391658079393762,original,6.550348868065775,finetune,2.8385926456863046,finetune3,1492.4004305224237,finetune3,0.7338199513381995,finetune2,0.6785670318847716
1,1300,0,front,4,finetune3,0.27734375,finetune3,1616.9260700638968,finetune3,1612.5443031081122,finetune,7.370469347638049,finetune,5.912496970564759,finetune,1.9553281530315585,finetune3,1624.0613929220349,finetune3,0.7383587786259542,finetune3,0.6602147499293586
1,1305,0,front,4,finetune3,0.28125,finetune3,2192.934955883227,finetune3,2187.1174579243925,original,2.763428753049453,finetune,4.5851469241518155,original,0.8062293172142471,finetune3,3435.9783768925063,finetune3,0.7552973342447027,finetune3,0.6927500871383757
1,1310,0,front,4,finetune3,0.27734375,finetune3,2626.9769630782425,finetune3,2626.2205126816298,finetune,1.035087794246103,finetune3,2.4130968275260183,finetune,1.638021563668312,finetune2,2920.162507170085,finetune3,0.7348148148148148,finetune2,0.6927585554925316
1,1315,0,front,4,finetune3,0.33984375,finetune2,1992.38061380722,finetune2,1991.6254429856344,finetune2,1.0383572847369886,finetune,0.9518730891043435,finetune,1.2823859511431794,finetune2,1992.2954555576719,finetune2,0.7873015873015873,finetune2,0.7666864725688255
1,1320,0,front,4,finetune3,0.33203125,finetune3,2433.3482359565023,finetune3,2433.331356894676,original,2.037154607768488,finetune3,1.6856456382836695,finetune,1.5535984562949465,finetune2,3456.289411893378,finetune3,0.735,finetune3,0.6889007470651014
1,1325,0,front,4,finetune3,0.31640625,finetune3,2494.7864490998736,finetune3,2492.922885361171,original,1.5232948782612226,finetune2,2.9799458976977515,finetune,2.351541981420393,finetune2,2634.610589034643,finetune3,0.7211538461538461,finetune2,0.668775364048699
1,1330,0,front,4,finetune3,0.26953125,finetune3,745.6618784405532,finetune3,745.242872789815,original,0.5740067547037015,finetune3,2.8415282741824397,finetune,2.4385229216642736,original,1071.7665996839685,finetune3,0.875,finetune3,0.7407912687585266
1,1335,0,front,4,finetune3,0.375,original,289.3054215662271,original,249.37226367362746,finetune,3.273579754842475,finetune2,9.762534610771695,original,5.026672779366553,finetune3,420.6136514323184,finetune3,0.9134826526130874,finetune3,0.8262734023637694
1,1340,0,front,4,finetune3,0.35546875,finetune3,213.58977270647148,finetune3,81.0224720537135,finetune3,13.84019748447262,finetune,22.64340282188051,original,9.671145735901083,finetune3,344.37678497135926,original,0.7803670859971128,original,0.6727707006369427
1,1345,0,front,4,finetune3,0.32421875,finetune2,419.5675721757728,finetune3,338.23817012766085,finetune2,16.88871123665835,finetune,27.321536371625164,original,5.750633215640146,finetune2,528.4900491562944,finetune2,0.748426865288301,finetune2,0.6202164318964996
1,1350,0,front,4,finetune3,0.33984375,finetune,277.24889198291817,finetune,64.39116170276975,finetune3,28.50050904613095,finetune3,14.328530547930018,finetune,4.9152233369257825,finetune,678.3286030786539,original,0.6495124593716143,original,0.5435401743333046
1,1355,0,front,4,finetune3,0.3359375,finetune3,613.6610431524059,finetune3,556.7936845451532,finetune,14.761633136935902,finetune2,1.515773997277842,finetune,3.3135215015433936,finetune3,717.6701985742849,original,0.7640012776831345,finetune2,0.6103931920258451
1,1360,0,front,4,finetune3,0.28125,finetune2,1128.9023956459394,finetune2,1125.479955356992,finetune3,5.759197783547412,finetune2,2.5671294314081297,finetune,2.023207456282529,finetune2,1139.4165868497998,finetune2,0.8869422392554065,finetune2,0.8129337222166348
1,1365,0,front,4,finetune3,0.33984375,finetune3,1756.7658467343927,finetune3,1754.6506746837877,finetune2,5.87918609964049,finetune2,0.6613752724772096,finetune,1.1304308361212954,finetune3,1760.4148393096912,finetune3,0.8076923076923077,finetune,0.7558649916754957
1,1370,0,front,4,finetune3,0.28515625,finetune2,2899.044413897456,finetune2,2894.4498345648644,finetune3,2.726505517531588,original,2.1260349048113674,original,0.8186178376978818,finetune2,2899.4299158053523,finetune3,0.7675026927219573,finetune2,0.7153234960272418
1,1375,0,front,4,finetune3,0.30078125,finetune2,3249.553525262636,finetune2,3248.5340610838866,finetune3,1.404644572658437,finetune,1.4945520206166882,original,1.2732970401756938,finetune2,3249.4265325817646,finetune2,0.7622554660529344,finetune2,0.7262723521320495
1,1380,0,front,4,finetune3,0.2890625,finetune3,4676.332155964355,finetune3,4675.942802532201,finetune2,0.777129393112668,finetune3,1.0502804669152996,original,1.072830590883684,finetune2,4777.580840999476,finetune3,0.7397260273972602,finetune2,0.680503144654088
1,1385,0,front,4,finetune3,0.265625,finetune2,3938.639167300483,finetune2,3934.461736390367,finetune,1.0546351273195802,finetune3,1.0502040717225134,finetune,0.82236701183512,finetune2,3938.4595322362707,finetune2,0.7625,finetune2,0.7092819614711033
1,1390,0,front,4,finetune3,0.27734375,finetune2,4304.278120587375,finetune2,4303.868024011179,original,15.70831841402596,finetune3,0.6754019043028079,finetune3,2.248933982683596,finetune2,5005.775275134225,finetune2,0.7509386733416771,finetune2,0.6800936768149883
1,1395,0,front,4,finetune3,0.3046875,finetune2,5127.233756291955,finetune2,5126.44568714999,original,179.9742955562168,finetune2,0.32220726516499903,finetune3,0.9292223339282065,finetune2,5768.4479838346615,finetune2,0.7341269841269841,finetune2,0.6701086956521739
1,1400,0,front,4,finetune3,0.33984375,finetune3,7485.709028318267,finetune3,7485.350259496212,original,179.865218446834,finetune3,0.4206773085058584,finetune2,0.9592082231687862,finetune3,8071.922547990179,finetune2,0.6648018648018648,finetune3,0.6342857142857142
1,1405,0,front,4,finetune3,0.37109375,finetune2,7943.774707314134,finetune2,7942.777989772054,finetune3,2.8157742533512278,finetune,0.13721721453125937,finetune2,0.6619744379895042,finetune2,8519.939795047638,finetune2,0.6633986928104575,finetune2,0.636593591905565
1,1410,0,front,4,finetune3,0.2734375,finetune2,8827.570910741473,finetune2,8827.073668093682,original,178.24473011416296,finetune,1.5447858320395522,finetune3,1.0551839711285205,finetune2,9396.8712868315,finetune2,0.6617647058823529,finetune2,0.6350710900473934
1,1415,0,front,4,finetune3,0.30859375,finetune3,7251.4663247714925,finetune3,7249.932830644619,finetune3,2.398517565883422,finetune3,1.1793706089436184,finetune,0.285412269255341,finetune3,7248.625626511988,finetune3,0.6647727272727273,finetune3,0.6335952848722987
1,1420,0,front,4,finetune3,0.23828125,finetune3,10962.681678990015,finetune3,10951.99814050422,finetune,16.458007352392208,original,9.500986770736016,original,9.357383716430151,finetune3,10974.345950780325,original,0.7693704600484261,original,0.5297029702970297
1,1425,0,front,4,finetune3,0.2578125,finetune3,4248.366190621394,finetune3,4245.481993105313,finetune3,2.9075972630900284,finetune,3.2231387914030427,finetune,2.8446123057849664,finetune3,4250.0390557310175,original,0.768141592920354,finetune3,0.6789524733268671
1,1430,0,front,4,finetune3,0.2109375,original,9098.547673976602,original,9087.35252717544,finetune3,19.187154026129598,finetune,1.8944859141209665,finetune,1.7899824935209985,original,9176.967848331755,original,0.6539923954372624,original,0.6093385214007782
1,1435,0,front,4,finetune3,0.14453125,finetune3,3123.203956687899,finetune3,3118.6984451498065,finetune,23.06723764317666,finetune3,3.974869467693882,finetune3,3.025053605677145,finetune3,4054.7942549355275,finetune3,0.8078787878787879,finetune3,0.713091922005571
1,1440,0,front,4,finetune3,0.1875,finetune3,13357.5706072895,finetune3,13349.1602846147,finetune3,19.63065867463895,original,5.535653111159022,original,5.014905447405162,finetune3,13375.861037295628,original,0.6432748538011696,original,0.5699908508691675
1,1445,0,front,4,finetune3,0.2265625,finetune3,4325.777161844721,finetune3,4324.616954554083,finetune3,6.366652643146233,finetune3,4.146495995326949,finetune3,3.46581069890867,finetune3,4323.922669921696,finetune3,0.7188059701492537,finetune3,0.6316262353998203
1,1450,0,front,4,finetune3,0.2109375,finetune3,3956.7654907870665,finetune3,3955.638106126069,finetune3,6.876140099836077,finetune3,3.5453679905299222,original,3.490370234373335,finetune3,3959.1563094526164,original,0.7553483269336259,finetune3,0.6618049225159526
1,1455,0,front,4,finetune3,0.296875,finetune3,8088.815357942815,finetune3,8086.741218057483,finetune3,6.446308966598396,finetune3,1.4109883373529621,finetune3,1.8980901422227023,finetune3,8088.513090974642,finetune3,0.609375,finetune3,0.5905292479108635
1,1460,0,front,4,finetune3,0.12890625,finetune3,17215.134804623005,finetune3,17170.83168256098,finetune3,12.94214994902036,finetune,5.74754731942169,finetune,6.174538565764784,finetune3,17256.803833031154,finetune2,0.6095406360424028,finetune2,0.5714285714285714
1,1465,0,front,4,finetune3,0.3125,finetune2,5720.775077236212,finetune2,5720.578527635946,finetune2,0.44599801504624775,finetune2,0.36665005454234995,finetune2,0.3879315017146202,finetune2,5722.186161680133,finetune2,0.7286324786324786,finetune2,0.7000789265982637
1,1470,0,front,4,finetune3,0.25390625,finetune2,217.79907826731707,finetune2,201.94304992187244,finetune2,10.839263656251944,original,2.0744230125583316,original,0.5865371813734749,finetune2,324.4090706045486,finetune2,0.8213333333333334,finetune2,0.7301835220616947
1,1475,0,front,4,finetune3,0.171875,finetune3,226.28269053383474,finetune3,154.9796437192017,finetune,12.107437279808691,finetune3,6.845953621174069,finetune3,4.765125613028195,finetune2,2611.974173731838,finetune3,0.8346213292117465,finetune3,0.7092363261093911
1,1480,0,front,4,finetune3,0.1875,finetune2,1263.2598884374904,finetune2,1254.6246576391895,finetune3,9.374708086531095,original,12.473511877537833,original,7.756076500281829,finetune2,1296.85277736817,finetune2,0.7587162318171323,finetune2,0.6625301620130989
1,1485,0,front,4,finetune3,0.19921875,finetune3,2855.796938422566,finetune3,2755.7507634988415,finetune3,11.287961822161089,finetune2,5.355645538155167,finetune2,8.421785509572313,finetune3,2889.3480158746556,original,0.6207847946045371,finetune,0.46967357741508603
1,1490,0,front,4,finetune3,0.1484375,finetune3,770.8578508020287,finetune3,352.62569784163134,finetune,2.188041852332354,original,12.503651811117727,original,21.393964782945076,finetune3,782.116383519722,finetune,0.6149181322013342,finetune,0.46652983896431954
1,1495,0,front,4,finetune3,0.1640625,finetune3,1748.3290926448512,finetune3,1489.5056911565844,finetune3,3.490426423479991,original,5.345144169446607,original,11.350892189806615,finetune3,1742.7554106321006,finetune2,0.6336167026384179,finetune2,0.48676281400230215
1,1500,0,front,4,finetune3,0.2109375,finetune,1408.6561374283135,finetune,1126.9683696455995,finetune,2.6544620951850004,original,8.457922148069805,original,15.038713273410577,finetune,1404.7742257327627,finetune,0.5577299412915852,original,0.46480032935364346
1,1505,0,front,4,finetune3,0.23046875,finetune3,641.8917263432019,finetune3,637.8240117323166,original,19.252484060597265,finetune3,15.040661594533814,original,4.98282685197965,finetune2,1403.1909239979282,finetune2,0.8566337440179208,finetune2,0.7227919791826114
1,1505,1,front,4,finetune3,0.04296875,finetune3,116740.15340575663,finetune3,101880.0695222196,finetune3,154.58123115084126,finetune2,0.29571409242676494,finetune2,0.32758909434095895,finetune3,116388.24508025289,finetune,0.8,original,0.4444444444444444
1,1510,0,front,4,finetune3,0.1640625,finetune,477.9197477348666,finetune,161.32965576690185,finetune2,3.766371188457846,finetune3,14.768022605685019,finetune3,10.173212381501813,finetune,562.9175546210262,finetune3,0.7806625642754784,finetune3,0.658060408856193
1,1515,0,front,4,finetune3,0.2421875,finetune3,401.08917816826124,finetune3,385.66482627530786,finetune,15.24041446271928,finetune3,11.576552303471045,finetune,6.515084327390857,finetune3,515.4199759988859,finetune3,0.8303432863616612,finetune3,0.7108806404657934
1,1515,1,front,4,finetune3,0.0859375,original,36754.14453960235,original,36191.943306068424,finetune,146.13994802664635,finetune,0.4283693695966382,finetune,1.0483516488031697,original,37082.35031362563,original,0.43478260869565216,original,0.45454545454545453
1,1520,0,front,4,finetune3,0.21875,finetune2,2332.62849819905,finetune2,2308.760407235706,finetune,6.062961077494958,original,17.71265577293222,original,8.930774279907073,finetune2,2333.6793952466487,finetune2,0.6528888888888889,finetune2,0.5966717757827896
1,1520,1,front,4,finetune3,0.03515625,original,19099.541304458147,original,16261.705797728966,finetune,53.01985244179229,original,0.9472161248358602,original,0.6106959468211265,original,18926.05273453828,original,0.9090909090909091,finetune,0.8125
1,1525,0,front,4,finetune3,0.27734375,finetune2,1720.243618839055,finetune2,1718.0451997227356,finetune2,4.568594630230585,finetune2,2.0671071198586697,finetune3,1.9019777184244182,finetune2,1723.2714959058314,finetune2,0.7620808027462371,finetune2,0.7264550264550265
1,1525,1,front,4,finetune3,0.08203125,finetune3,42444.108883507506,finetune3,34558.7516263256,finetune2,80.62481541730901,finetune3,0.33411085485384684,finetune,0.08602635782289042,finetune3,42554.982553917805,finetune,0.8181818181818182,finetune2,0.6818181818181818
1,1530,0,front,4,finetune3,0.3125,finetune2,1849.4135363067976,finetune2,1848.9110994159182,finetune2,1.8293475189517328,finetune3,2.08618816277707,original,1.6133695013861227,finetune2,1849.8508422447019,finetune2,0.7884098376978991,finetune2,0.7577358490566037
1,1530,1,front,4,original,0.0390625,finetune2,58989.88067462381,finetune2,45165.36102847167,original,88.98837907481688,original,1.3282154787541178,original,1.7125977548420492,finetune2,59038.362223720505,original,0.5892857142857143,finetune3,0.39285714285714285
1,1535,0,front,4,finetune3,0.3359375,finetune2,2144.042116199939,finetune2,2143.8779847221595,finetune3,2.062516262592354,finetune3,0.6725190358548059,finetune,1.3224879349331744,finetune2,2144.2290754227265,finetune2,0.7822033898305085,finetune2,0.7405533596837944
1,1535,1,front,4,original,0.01953125,original,168511.2681971217,original,133282.7073081495,finetune3,63.277137859756074,finetune2,1.9681857435883068,finetune2,1.4468122871830034,original,168543.11828138842,original,0.24390243902439024,original,0.24444444444444444
1,1540,0,front,4,finetune3,0.32421875,original,2524.503335515836,original,2455.1756563974413,finetune,5.038130952187306,finetune,5.541923570421297,finetune,1.6113747511252574,original,2596.1561577220596,finetune3,0.6984363365599404,finetune2,0.6469668542839274
1,1540,1,front,4,finetune3,0.0390625,finetune3,120725.08472210118,finetune3,99929.95609935944,original,35.15170183414233,original,0.49672059873995505,original,0.43234142771393935,finetune3,120580.92302868869,finetune3,0.5,finetune3,0.3939393939393939
1,1545,0,front,4,finetune3,0.37890625,finetune3,2855.72557304992,finetune3,2854.491100456893,finetune,5.150425249007921,original,3.814849507553898,finetune,1.7882526442490247,finetune3,2857.6445404771193,finetune3,0.7029535864978903,finetune2,0.6467442592010066
1,1545,1,front,4,finetune3,0.0625,finetune,31109.265851208194,finetune,28080.01268946362,finetune2,14.499597416344027,finetune3,1.5344878989383686,finetune3,0.9660635024419665,finetune,30991.552213791216,finetune2,0.6153846153846154,finetune3,0.6956521739130435
1,1550,0,front,4,finetune3,0.37890625,finetune2,2536.61805689688,finetune2,2533.509806556038,finetune2,5.1070263794467445,finetune,4.829886782774766,original,0.8853130536418682,finetune2,2539.685528127288,finetune2,0.7132867132867133,finetune2,0.6748466257668712
1,1550,1,front,4,finetune3,0.0234375,original,68547.46911175703,original,64689.57774105796,finetune3,163.82208288376444,finetune3,1.331972679612782,finetune3,1.683229632888137,original,68418.41580812547,finetune3,0.23076923076923078,original,0.14285714285714285
1,1555,0,front,4,finetune3,0.36328125,finetune2,1449.1576491080136,finetune2,1442.831279487178,finetune2,7.632195452729027,original,5.736822511883955,original,3.807821391904257,finetune2,1455.564446066803,finetune2,0.7595744680851064,finetune2,0.6687468545546049
1,1555,1,front,4,finetune3,0.0390625,finetune3,76847.67132758761,finetune3,75227.87188084162,finetune3,104.25690999994731,original,0.26758161404977493,original,0.3001227587916977,finetune3,76745.66624345482,original,0.75,original,0.5
1,1560,0,front,4,finetune3,0.3125,finetune,1852.1876676401155,finetune,1845.2276089280986,finetune2,2.3858327398871713,original,3.4405795479756485,finetune,11.917095157638071,finetune,1865.883488809456,original,0.78125,original,0.6932126051618422
1,1560,1,front,4,original,0.09765625,finetune3,117173.97654532298,finetune3,117056.07616728981,finetune3,18.012757108287378,finetune3,0.3208869519315236,original,0.47052470276912733,finetune3,117166.51559313068,finetune,0.5833333333333334,original,0.5625
1,1565,0,front,4,finetune3,0.328125,finetune3,443.54484534861996,finetune3,398.7204454589555,finetune3,12.565739218878587,finetune2,15.146394720587022,original,1.3398188360220633,finetune3,498.7651257381162,finetune3,0.8294259645677345,finetune3,0.7218313987571814
