match_key,scene_id,im_id,obj_id,instance_id,prediction_row_index,score,epnp_label_path,epnp_record_index,translation_error_mm,rotation_error_deg,roll_error_deg,pitch_error_deg,yaw_error_deg,T_gigapose_cam_obj,T_gigapose_aligned_epnp_obj,T_epnp_obj,source_selected_csv
image_3907722560986,1,26,1,179,895,0.109375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3907722560986_0.json,0,2798.559872521155,3.523014234655247,1.8204629950487117,2.824593351158406,1.1039940571982554,0 -0.99941945076 -0.0340697430074 -5263.15283203 0 0.0340697430074 -0.99941945076 942.596618652 1 0 0 35224.3046875 0 0 0 1,0.00840660284173 -0.998827387524 -0.0476777191789 -4561.75289108 0.00935976481102 0.0477559124239 -0.998815174883 147.420720644 0.999920858783 0.00795039036103 0.00975025456016 28004.8833466 0 0 0 1,-0.0116537055001 -0.999798834324 -0.0163180977106 -4556.67114258 -0.0396059155464 0.0167679246515 -0.99907463789 177.226692438 0.999147415161 -0.0109966332093 -0.0397933535278 30803.2798767 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3909217666637,1,31,1,235,1175,0.15234375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3909217666637_0.json,0,1791.2550432926926,3.4195197532837587,2.0124300009148737,2.5704094299653097,1.0642546251626357,0 -0.999216079712 -0.0395876243711 -5739.67724609 0 0.0395876243711 -0.999216079712 514.708862305 1 0 0 43899.5 0 0 0 1,0.00845815549684 -0.998548455865 -0.0531920563086 -5042.67865731 0.00931320402357 0.0532703157937 -0.998536675162 -284.327755886 0.999920858783 0.00795039036103 0.00975025456016 36680.0786591 0 0 0 1,-0.0109331095591 -0.999769806862 -0.0184550322592 -4539.60609436 -0.0351902171969 0.0188293997198 -0.999203205109 -247.209608555 0.999320805073 -0.0102749578655 -0.035387981683 34961.3189697 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3910220212455,1,33,1,257,1285,0.15625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3910220212455_0.json,0,187.60682010205005,2.314529697343647,1.2616767341855417,1.615229842842094,1.057756716241247,0 -0.999932527542 0.0116151887923 -5346.23095703 0 -0.0116151887923 -0.999932527542 996.19720459 1 0 0 44779.4570312 0 0 0 1,0.00797031332005 -0.999966210215 -0.00200618564143 -4609.24269645 0.00973397514217 0.00208373945325 -0.999950438774 233.888294566 0.999920858783 0.00795039036103 0.00975025456016 37560.0356903 0 0 0 1,-0.0111656459048 -0.999643862247 -0.0242387056351 -4536.72647476 -0.017999663949 0.0244372244924 -0.999539315701 68.0220127106 0.999775648117 -0.0107241990045 -0.0182661097497 37609.2910767 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3910734378741,1,34,1,268,1340,0.140625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3910734378741_0.json,0,785.1773429404587,2.561350072325714,1.849774489519988,1.336317393939283,1.1420693713066574,0 -0.999844074249 0.0176600199193 -5478.01660156 0 -0.0176600199193 -0.999844074249 1104.98498535 1 0 0 45335.578125 0 0 0 1,0.00791132170947 -0.999960572505 0.00403900215914 -4736.43327927 0.00978198177588 -0.00396154510702 -0.999944332504 347.145402686 0.999920858783 0.00795039036103 0.00975025456016 38116.1567841 0 0 0 1,-0.0126738520339 -0.99951583147 -0.0284176953137 -4637.15696335 -0.012964126654 0.0285818446428 -0.999507367611 145.881444216 0.99983561039 -0.0122991986573 -0.0133200930431 38868.5798645 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3912228944910,1,36,1,290,1450,0.1640625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3912228944910_0.json,0,2635.7333928827898,1.8069677769954058,1.1508696464317858,0.7933079998024108,1.1531247870661034,0 -0.999619185925 -0.0275953467935 -5701.625 0 0.0275953467935 -0.999619185925 1033.07873535 1 0 0 52535.53125 0 0 0 1,0.00834579928554 -0.999115786475 -0.0412069518795 -4995.08905548 0.00941402190018 0.0412850643787 -0.999103067598 242.462783471 0.999920858783 0.00795039036103 0.00975025456016 45316.1099091 0 0 0 1,-0.0120684774593 -0.99970138073 -0.0212448108941 -4629.17566299 -0.00400081602857 0.0212944671512 -0.999765276909 126.15197897 0.999919176102 -0.0119806444272 -0.00425661401823 42708.4922791 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3912323753840,1,37,1,301,1505,0.08984375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3912323753840_0.json,0,1227.961849186581,1.4182262889018946,0.13858918682631077,0.7946291351222371,1.1673472572963688,0 -0.999958515167 -0.00911115389317 -5265.82568359 0 0.00911115389317 -0.999958515167 931.518859863 1 0 0 48858.4257812 0 0 0 1,0.00817034069501 -0.99970827694 -0.02272997429 -4544.79473476 0.00956669801756 0.0228078383138 -0.999694116208 154.09939564 0.999920858783 0.00795039036103 0.00975025456016 41639.0044403 0 0 0 1,-0.0124815311283 -0.999713480473 -0.0204231329262 -4641.48759842 -0.00388287054375 0.0204730257392 -0.999782800674 112.147539854 0.999914526939 -0.0123995244503 -0.00413729296997 42862.4343872 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3913217406433,1,38,1,312,1560,0.171875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3913217406433_0.json,0,1597.7636399812734,1.5788154670360839,0.36661415179590506,0.46839389806707743,1.4638263365399646,0 -0.99993622303 -0.0112929651514 -5848.45751953 0 0.0112929651514 -0.99993622303 1031.12561035 1 0 0 53845.328125 0 0 0 1,0.00819119479059 -0.999656100285 -0.0249111757958 -5129.1245801 0.00954884787847 0.0249890705294 -0.999642109481 252.134787015 0.999920858783 0.00795039036103 0.00975025456016 46625.9067841 0 0 0 1,-0.0175036266446 -0.999674141407 -0.018580628559 -4855.70430756 0.00184989627451 0.0185510646552 -0.999826133251 135.86845994 0.999845027924 -0.0175349581987 0.00152458169032 45056.0112 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3913318165298,1,39,1,324,1620,0.12109375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3913318165298_0.json,0,228.48005988970368,1.847222682992838,1.06099466029468,0.45565591393377736,1.4377088975793946,0 -0.999913215637 0.013174998574 -5739.62744141 0 -0.013174998574 -0.999913215637 1032.34521484 1 0 0 52592.984375 0 0 0 1,0.00795511950148 -0.999968267624 -0.000446331667682 -5001.45091244 0.00974639665043 0.000523860784646 -0.999952375224 271.186863624 0.999920858783 0.00795039036103 0.00975025456016 45373.5630341 0 0 0 1,-0.0172832105309 -0.999669671059 -0.0190251227468 -4850.31795502 0.0022724380251 0.0189886428416 -0.999817073345 133.27512145 0.99984806776 -0.0173232778907 0.00194350245874 45271.8658447 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3913722227868,1,40,1,339,1695,0.12890625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3913722227868_0.json,0,1058.1564121805395,1.7185678391523798,1.0463041722239488,0.5887247779658922,1.2241828734152418,0 -0.999857723713 0.016869943589 -5291.02294922 0 -0.016869943589 -0.999857723713 792.91217041 1 0 0 52352.2929688 0 0 0 1,0.00791904895788 -0.999963397479 0.0032488507656 -4550.03869383 0.00977572730807 -0.00317138090438 -0.999947218689 34.4868244088 0.999920858783 0.00795039036103 0.00975025456016 45132.8716278 0 0 0 1,-0.013598702848 -0.999793589115 -0.0150920348242 -4679.91018295 -0.000175658802618 0.0150958197191 -0.999885976315 -80.5849730968 0.999907433987 -0.0135945007205 -0.000380907033104 46176.7044067 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3914253341991,1,41,1,350,1750,0.2109375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3914253341991_0.json,0,1090.3133714123041,1.3738970656603906,0.41597253408136237,0.26488123267822716,1.283207508437324,0 -0.999944388866 -0.010544561781 -5508.65966797 0 0.010544561781 -0.999944388866 745.026611328 1 0 0 55715.25 0 0 0 1,0.00818404562996 -0.999674517023 -0.0241629886542 -4788.74390052 0.00955497582619 0.0242408728941 -0.999660467922 -33.4256057165 0.999920858783 0.00795039036103 0.00975025456016 48495.8286591 0 0 0 1,-0.0142865981907 -0.999754369259 -0.0169423427433 -4707.87286758 0.00531179644167 0.0168679505587 -0.999843597412 110.390812159 0.999883830547 -0.0143743595108 0.00506950635463 47418.0717468 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3915243518429,1,44,1,388,1940,0.09375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3915243518429_0.json,0,3732.8622219462304,2.4903399280026126,1.9975657857074125,0.06902222583920554,1.486529307441198,0 -0.999509990215 0.0312996134162 -5985.12353516 0 -0.0312996134162 -0.999509990215 1191.44299316 1 0 0 60636.9101562 0 0 0 1,0.00777712556136 -0.999813370924 0.0176812324017 -5233.26981334 0.00988900757882 -0.0176040041335 -0.999796075661 443.79170082 0.999920858783 0.00795039036103 0.00975025456016 53417.4888153 0 0 0 1,-0.01814211905 -0.999687850475 -0.017170663923 -4933.24279785 0.0115373618901 0.016963031143 -0.999789535999 286.729454994 0.999768853188 -0.0183364022523 0.0112260179594 49700.0198364 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3915320638521,1,45,1,399,1995,0.109375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3915320638521_0.json,0,1785.2672966693815,1.8388368495401597,1.0465931528900905,0.15390109217115275,1.5024224550851768,0 -0.999748408794 -0.0224289949983 -5578.52294922 0 0.0224289949983 -0.999748408794 1067.73950195 1 0 0 55348.8515625 0 0 0 1,0.00829703630859 -0.999315763867 -0.0360430850496 -4867.91060388 0.00945702648772 0.0361211307721 -0.999302641478 280.785481865 0.999920858783 0.00795039036103 0.00975025456016 48129.4302216 0 0 0 1,-0.0178722515702 -0.999682366848 -0.0177617389709 -4924.77464676 0.0126066850498 0.0175378564745 -0.99976670742 339.465796947 0.999760746956 -0.0180920045823 0.012289240025 49912.8265381 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3915725676956,1,46,1,410,2050,0.19140625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3915725676956_0.json,0,3113.843907408312,2.896075702456256,2.5569034503610792,0.22611773410862085,1.3360545232837147,0 -0.998755633831 -0.0498718060553 -5687.01855469 0 0.0498718060553 -0.998755633831 1397.95544434 1 0 0 61059.7929688 0 0 0 1,0.00855358092919 -0.997947190951 -0.0634685234941 -4998.2824391 0.00922563961195 0.0635469001093 -0.997936216503 591.785995888 0.999920858783 0.00795039036103 0.00975025456016 53840.3716278 0 0 0 1,-0.0146857211366 -0.999714374542 -0.0188514366746 -4768.3134079 0.013609775342 0.018651869148 -0.999733388424 351.290404797 0.99979954958 -0.0149383759126 0.0133319711313 50744.3580627 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3915816554845,1,47,1,417,2085,0.1015625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3915816554845_0.json,0,2787.223165380422,3.4083386884460825,3.156666044629537,0.20187836137470816,1.2752513119106947,0 -0.998824000359 0.0484832637012 -5541.10644531 0 -0.0484832637012 -0.998824000359 1468.73278809 1 0 0 60919.8125 0 0 0 1,0.00760591767867 -0.999362855554 0.034871815375 -4776.50671914 0.0100212867844 -0.0347948959436 -0.999344234775 734.121413045 0.999920858783 0.00795039036103 0.00975025456016 53700.3911591 0 0 0 1,-0.0145751144737 -0.999690055847 -0.0201854333282 -4762.52698898 0.0139919258654 0.0199816860259 -0.999702394009 362.310498953 0.999795913696 -0.0148532167077 0.0136963520199 50938.1141663 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3916225266108,1,48,1,418,2090,0.08203125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3916225266108_0.json,0,466.2096732156008,3.026605291946276,2.778728648129659,0.31713085418717624,1.1645317918684845,0 -0.999201655388 0.0399496145546 -5206.02441406 0 -0.0399496145546 -0.999201655388 1347.05090332 1 0 0 58705.9960938 0 0 0 1,0.00769124091222 -0.99962356591 0.0263342196284 -4447.7276115 0.00995595155786 -0.0262571439494 -0.999605602852 605.93521003 0.999920858783 0.00795039036103 0.00975025456016 51486.5747528 0 0 0 1,-0.0125057809055 -0.999677181244 -0.022114539519 -4631.36959076 0.0159377735108 0.0219141803682 -0.999632775784 418.022245169 0.999794781208 -0.0128536392003 0.0156585723162 51871.6926575 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3916320471162,1,49,1,419,2095,0.12890625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3916320471162_0.json,0,428.22954405048523,1.3105827208768452,0.4890677956130008,0.2798613640629468,1.1841516351903518,0 -0.999999880791 -0.000453292304883 -5206.0703125 0 0.000453292304883 -0.999999880791 1194.984375 1 0 0 58963.46875 0 0 0 1,0.0080872068373 -0.999868236188 -0.0140738908686 -4478.33561258 0.00963707690314 0.0141516293691 -0.99985340185 423.836677582 0.999920858783 0.00795039036103 0.00975025456016 51744.0474091 0 0 0 1,-0.012464123778 -0.999667525291 -0.0225682202727 -4619.49253082 0.0149856768548 0.022380689159 -0.999637126923 359.386265278 0.999809980392 -0.0127978054807 0.0147017398849 52143.1732178 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3916721672106,1,50,1,421,2105,0.18359375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3916721672106_0.json,0,1532.9011858536194,2.2967970712850323,1.8849148227555932,0.34231438411795545,1.2729071997151746,0 -0.999649941921 0.026458280161 -5372.69042969 0 -0.026458280161 -0.999649941921 1262.67407227 1 0 0 61767.53125 0 0 0 1,0.00782493081285 -0.999886986577 0.0128386721738 -4624.46659687 0.00985122510602 -0.0127613610383 -0.999870065559 511.390004449 0.999920858783 0.00795039036103 0.00975025456016 54548.1099091 0 0 0 1,-0.0142667880282 -0.999697983265 -0.0200094860047 -4667.85907745 0.0162673760206 0.0197768155485 -0.999672114849 383.65650177 0.999765992165 -0.0145876128227 0.0159803107381 53021.156311 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3917225687353,1,51,1,422,2110,0.05859375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3917225687353_0.json,0,1466.54091585575,3.060183549698808,2.7129685322189787,0.5082798949153895,1.3338029582548458,0 -0.999046504498 0.0436596684158 -5100.77294922 0 -0.0436596684158 -0.999046504498 1594.99279785 1 0 0 59920.1015625 0 0 0 1,0.00765421918089 -0.999519256266 0.0300458662092 -4339.72933418 0.00998444355148 -0.0299688577573 -0.999501007126 856.697929191 0.999920858783 0.00795039036103 0.00975025456016 52700.6802216 0 0 0 1,-0.0154677433893 -0.999731898308 -0.0172290150076 -4687.14761734 0.0192526150495 0.0169300995767 -0.999671339989 524.596750736 0.999695003033 -0.0157943554223 0.018985580653 54086.2312317 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3917820796181,1,53,1,424,2120,0.0703125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3917820796181_0.json,0,2275.8641689695764,4.548560651145653,4.212489628986356,0.3923061191031317,1.6564774043580524,0 -0.997122347355 -0.075809173286 -5310.87792969 0 0.075809173286 -0.997122347355 1041.49682617 1 0 0 60472.5742188 0 0 0 1,0.00879043480373 -0.995958809031 -0.0893800051412 -4643.32396733 0.00900024598814 0.0894586404759 -0.995949875026 217.701756863 0.999920858783 0.00795039036103 0.00975025456016 53253.1528778 0 0 0 1,-0.0200062319636 -0.999673128128 -0.0159192346036 -4915.30227661 0.0163034461439 0.0155941117555 -0.999745488167 404.478371143 0.99966686964 -0.0202606711537 0.0159861370921 55504.9743652 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3919830390291,1,57,1,428,2140,0.07421875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3919830390291_0.json,0,588.1603576416742,2.078539234586348,1.239213769947367,0.5759768906619388,1.572320018317307,0 -0.999861955643 0.0166153274477 -5503.63964844 0 -0.0166153274477 -0.999861955643 1656.39611816 1 0 0 66604.7578125 0 0 0 1,0.0079215378524 -0.999964141045 0.00299421270645 -4762.84857449 0.00977371008606 -0.00291673873025 -0.999947981984 897.782128128 0.999920858783 0.00795039036103 0.00975025456016 59385.3364716 0 0 0 1,-0.0193277001381 -0.99964094162 -0.0185518134385 -4928.80678177 0.0203294046223 0.0181585177779 -0.999628424644 858.004927635 0.999606490135 -0.0196976717561 0.0199711415917 58822.479248 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3919917450844,1,58,1,429,2145,0.11328125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3919917450844_0.json,0,1648.7747192292886,1.9022794592846963,0.7462072725639763,0.6710367690988387,1.6116861672613252,0 -0.999824464321 -0.0187365170568 -5732.28662109 0 0.0187365170568 -0.999824464321 1905.13391113 1 0 0 67802.0234375 0 0 0 1,0.00826205282612 -0.999442390877 -0.0323521611073 -5018.77267338 0.00948760541944 0.0324301578361 -0.999428980335 1120.80970092 0.999920858783 0.00795039036103 0.00975025456016 60582.6020966 0 0 0 1,-0.0196347478777 -0.999622106552 -0.0192351862788 -4939.68439102 0.0217333249748 0.0188076198101 -0.999586880207 961.360394955 0.999571025372 -0.0200446881354 0.0213558319956 58943.4623718 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3920322124342,1,59,1,430,2150,0.1015625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3920322124342_0.json,0,2687.9362283371684,3.6567079760592924,3.2052956187781576,0.7243727306608948,1.6246471366716249,0 -0.998854398727 0.0478536076844 -5764.98730469 0 -0.0478536076844 -0.998854398727 2079.38012695 1 0 0 69148.6796875 0 0 0 1,0.00761223373492 -0.999384624832 0.034241833656 -5000.85079598 0.0100164904399 -0.0341649024989 -0.999366052546 1344.28687772 0.999920858783 0.00795039036103 0.00975025456016 61929.2583466 0 0 0 1,-0.020461468026 -0.999557375908 -0.0215931404382 -4958.54520798 0.0232624337077 0.0211158450693 -0.999506294727 1136.31343842 0.999520003796 -0.0209536775947 0.0228200759739 59249.7138977 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3923018008970,1,68,1,445,2225,0.0625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3923018008970_0.json,0,1983.1727917338362,2.157628076809027,1.3314543899790252,0.01119953359764078,1.697892265560902,0 -0.999914526939 0.0130765130743 -5533.50634766 0 -0.0130765130743 -0.999914526939 1698.01538086 1 0 0 70205.5078125 0 0 0 1,0.00795607957381 -0.999968229668 -0.000544821210119 -4795.40477832 0.00974561325004 0.00062235189345 -0.999952344904 936.78431313 0.999920858783 0.00795039036103 0.00975025456016 62986.0864716 0 0 0 1,-0.0216629225761 -0.999482452869 -0.0237785503268 -4896.67463303 0.0106435297057 0.02355222404 -0.999665915966 904.744207859 0.999708652496 -0.021908774972 0.0101278116927 61005.7601929 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3929622074352,1,81,1,460,2300,0.1015625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3929622074352_0.json,0,3142.263824490135,2.8150014080336963,1.7039496242822574,0.6417263511920189,2.137370082612293,0 -0.999780595303 0.0209432169795 -5021.20117188 0 -0.0209432169795 -0.999780595303 1708.29919434 1 0 0 68084.5546875 0 0 0 1,0.00787915616385 -0.999942076053 0.0073226031964 -4277.13332101 0.0098079073408 -0.00724519989835 -0.999925581787 952.89898625 0.999920858783 0.00795039036103 0.00975025456016 60865.1333466 0 0 0 1,-0.0296626482159 -0.999306678772 -0.0225009024143 -4879.96292114 -0.000549563963432 0.0225271079689 -0.999746084213 1103.10649872 0.999559879303 -0.0296427533031 -0.00121739553288 63945.3697205 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3930132136354,1,82,1,461,2305,0.125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3930132136354_0.json,0,2863.981721510785,2.7058099509040274,1.6624159425229108,0.7568658830188751,1.985420445229525,0 -0.999682605267 0.025194209069 -4940.67089844 0 -0.025194209069 -0.999682605267 1642.93286133 1 0 0 68680.921875 0 0 0 1,0.00783738140856 -0.99990233008 0.0115743335406 -4193.3976524 0.00984132272339 -0.0114970010699 -0.999885506834 890.703265844 0.999920858783 0.00795039036103 0.00975025456016 61461.5005341 0 0 0 1,-0.0270370766521 -0.999480485916 -0.0175402704626 -4744.95744705 -0.00275745266117 0.0176211893559 -0.999840915203 994.735360146 0.999630689621 -0.0269844103605 -0.00323244719766 64269.9432373 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3930218455943,1,83,1,462,2310,0.10546875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3930218455943_0.json,0,1309.7057407667157,2.3239372684599044,0.9961294589197461,0.7307946188665039,1.9619847988768235,0 -0.999894678593 0.0145137635991 -4959.65087891 0 -0.0145137635991 -0.999894678593 1668.28747559 1 0 0 70243.078125 0 0 0 1,0.00794206298143 -0.999968071838 0.000892498009128 -4220.45590262 0.00975703896002 -0.000814990239947 -0.999952075648 908.118146702 0.999920858783 0.00795039036103 0.00975025456016 63023.6567841 0 0 0 1,-0.0265041273087 -0.99951094389 -0.016591899097 -4722.31340408 -0.00242679938674 0.016662016511 -0.99985820055 1015.90442657 0.999645769596 -0.0264601055533 -0.00286722416058 64228.5842896 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3930622511187,1,84,1,463,2315,0.08203125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/front/EPnPv2_gt_mesh_z_hybrid_labels/3930622511187_0.json,0,2202.5714269445334,2.169220912866174,0.6309549853341594,0.850069490819645,1.8885879288202831,0 -0.999926447868 0.0121260574088 -4920.01123047 0 -0.0121260574088 -0.999926447868 1529.02209473 1 0 0 69649.421875 0 0 0 1,0.00796533902654 -0.999967129384 -0.00149530589317 -4182.6336098 0.00973804579773 0.001572851636 -0.999951318323 767.089826387 0.999920858783 0.00795039036103 0.00975025456016 62430.0005341 0 0 0 1,-0.0251778047532 -0.999603271484 -0.0126236695796 -4743.75581741 -0.00467961700633 0.0127453859895 -0.999907791615 896.520376205 0.99967199564 -0.0251164045185 -0.00499866250902 64555.9616089 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_front_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
