match_key,scene_id,im_id,obj_id,instance_id,prediction_row_index,score,epnp_label_path,epnp_record_index,translation_error_mm,rotation_error_deg,roll_error_deg,pitch_error_deg,yaw_error_deg,T_gigapose_cam_obj,T_gigapose_aligned_epnp_obj,T_epnp_obj,source_selected_csv
image_3907533864772,1,3,1,64,320,0.1640625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3907533864772_0.json,0,3541.2829070982475,7.161870982490708,4.7825976920177,3.6452055440220605,4.0480663864254,0 -0.997230052948 -0.0743798688054 -5495.13525391 0 0.0743798688054 -0.997230052948 1921.60388184 1 0 0 39425.6835938 0 0 0 1,0.0706655451017 -0.992997690859 -0.0946684217185 -4469.29936749 0.0522290590662 0.0984588388816 -0.993769654307 729.317003806 0.996131772022 0.0652808223772 0.058820974134 26243.1120511 0 0 0 1,-0.000797822896857 -0.999871373177 -0.0160168558359 -4115.02313614 -0.0102547230199 0.0160242002457 -0.999819040298 809.591174126 0.999947190285 -0.000633433170151 -0.0102661987767 29765.7146454 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3907635703914,1,4,1,75,375,0.15234375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3907635703914_0.json,0,1240.224386631595,6.132494957591303,2.932497896840218,3.766430700076632,3.9491157048567334,0 -0.999133706093 -0.0416154973209 -5739.29003906 0 0.0416154973209 -0.999133706093 1928.08654785 1 0 0 41699.296875 0 0 0 1,0.0689135752948 -0.99569378001 -0.0620066759116 -4674.88156013 0.0545198312829 0.0658203835829 -0.996340944341 770.104885222 0.996131772022 0.0652808223772 0.058820974134 28516.7253323 0 0 0 1,-0.000821139081381 -0.999879658222 -0.0154895354062 -4120.96452713 -0.0101391179487 0.0154970688745 -0.999828517437 786.598980427 0.999948322773 -0.00066394766327 -0.0101506300271 29626.2569427 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3907877665582,1,5,1,86,430,0.1875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3907877665582_0.json,0,1752.7410867155504,6.422498649018005,3.5659396076882715,3.672805141076621,3.99651680741542,0 -0.998651444912 -0.0519174151123 -5743.33007812 0 0.0519174151123 -0.998651444912 1811.5177002 1 0 0 42341.4492188 0 0 0 1,0.0694721807715 -0.994962075062 -0.0722787085155 -4690.9204823 0.0538062249492 0.0760855393412 -0.995648536019 642.620242749 0.996131772022 0.0652808223772 0.058820974134 29158.8776761 0 0 0 1,-0.00101820169948 -0.999891638756 -0.014684128575 -4142.6692009 -0.00926232710481 0.0146929379553 -0.999849140644 739.379048347 0.999956667423 -0.000882019056007 -0.00927629228681 30820.8522797 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3908165314709,1,7,1,108,540,0.1640625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3908165314709_0.json,0,1073.2534237133482,6.492749347904507,3.7464843447436302,3.6401195853839994,3.97901501831995,0 -0.998453438282 -0.0555951595306 -5777.63623047 0 0.0555951595306 -0.998453438282 1797.47595215 1 0 0 43821.2265625 0 0 0 1,0.0696698801039 -0.994675080766 -0.0759452545579 -4729.53891619 0.0535499885243 0.0797495312149 -0.995375557858 624.710351717 0.996131772022 0.0652808223772 0.058820974134 30638.6550198 0 0 0 1,-0.000540062028449 -0.999884486198 -0.0151905221865 -4141.20817184 -0.00891667883843 0.0151947354898 -0.99984484911 677.022576332 0.999960124493 -0.000404520978918 -0.0089238602668 31534.7595215 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3910894492662,1,13,1,35,175,0.2109375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3910894492662_0.json,0,3549.809794075885,4.872188382740869,1.697460827332473,2.501741990693004,3.784383250028633,0 -0.999674320221 0.0255201999098 -5058.06787109 0 -0.0255201999098 -0.999674320221 2069.91943359 1 0 0 48468.5546875 0 0 0 1,0.0650999794489 -0.997866295553 0.00498758331432 -3918.35768151 0.0590210611003 -0.00113904599771 -0.998256101426 985.969406382 0.996131772022 0.0652808223772 0.058820974134 35285.9831448 0 0 0 1,-0.00201612315141 -0.999622702599 -0.0273915249854 -4142.42982864 0.0172517690808 0.0273527354002 -0.999476969242 982.772171497 0.999849200249 -0.00248762313277 0.0171901099384 38828.7124634 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3910978958944,1,14,1,46,230,0.20703125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3910978958944_0.json,0,246.07254710399792,6.517665779111852,4.675769452695205,2.0440891390823777,4.140467904353153,0 -0.996355891228 -0.0852931290865 -5378.48828125 0 0.0852931290865 -0.996355891228 2154.69750977 1 0 0 52184.6367188 0 0 0 1,0.0712331105465 -0.991860165379 -0.105542579797 -4365.76717466 0.0514522747273 0.10932431799 -0.992673580174 951.251282841 0.996131772022 0.0652808223772 0.058820974134 39002.0651761 0 0 0 1,-0.00186091254 -0.999637365341 -0.0268631372601 -4142.99440384 0.0177956260741 0.0268258266151 -0.999481737614 983.981728554 0.999840021133 -0.00233799568377 0.017739251256 39101.3259888 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3911068154840,1,15,1,48,240,0.2265625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3911068154840_0.json,0,3172.611679258055,4.804495885683988,1.6506295202314811,2.432406693693859,3.7659189090228717,0 -0.999700844288 0.0244594905525 -5140.34033203 0 -0.0244594905525 -0.999700844288 2161.24438477 1 0 0 49357.8359375 0 0 0 1,0.0651625671304 -0.997866951223 0.00392839012187 -4001.78088912 0.0589519546648 -8.02685376079e-05 -0.998260840335 1076.08567917 0.996131772022 0.0652808223772 0.058820974134 36175.2643948 0 0 0 1,-0.00160819722805 -0.999618828297 -0.0275599211454 -4140.37704468 0.0183970015496 0.0275257192552 -0.999451816082 1000.60141087 0.999829590321 -0.00211434299126 0.0183457192034 39343.9483643 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3911151985288,1,16,1,49,245,0.1875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3911151985288_0.json,0,1723.8371167900061,6.629892930513099,4.904167144480631,1.9082483036455624,4.117020136538578,0 -0.995927333832 -0.0901595428586 -5474.74951172 0 0.0901595428586 -0.995927333832 2264.91967773 1 0 0 54372.6367188 0 0 0 1,0.0714836175181 -0.99131426363 -0.110390763166 -4467.91959623 0.0511036708573 0.114168482545 -0.992146143398 1056.54042203 0.996131772022 0.0652808223772 0.058820974134 41190.0651761 0 0 0 1,-0.00116583216004 -0.999618172646 -0.0276061221957 -4124.40252304 0.0198648944497 0.0275775454938 -0.999422252178 1043.70284081 0.999802052975 -0.00171354715712 0.0198251586407 39500.8506775 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3911339005362,1,17,1,50,250,0.1796875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3911339005362_0.json,0,166.12482915511083,4.425229733278821,0.7181777216337779,2.237378022536905,3.7360601359933394,0 -0.999962091446 0.00870358478278 -5355.05810547 0 -0.00870358478278 -0.999962091446 2175.96826172 1 0 0 53263.7382812 0 0 0 1,0.0660834133646 -0.997744268594 -0.0118022744505 -4233.7395626 0.0579178276333 0.0156437113105 -0.99819874587 1073.00340302 0.996131772022 0.0652808223772 0.058820974134 40081.1667386 0 0 0 1,-5.28527452843e-05 -0.999638915062 -0.0268686581403 -4079.44583893 0.0207093562931 0.0268618036062 -0.999424636364 1049.60501194 0.999785602093 -0.000609264068771 0.0207004584372 40024.2156982 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3912040577642,1,18,1,51,255,0.1328125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3912040577642_0.json,0,1883.6540887615736,4.253598769442765,0.04591400916101865,1.8854898309358616,3.812087373134867,0 -0.999998986721 0.00145601923577 -5183.93896484 0 -0.00145601923577 -0.999998986721 2165.88110352 1 0 0 53028.7460938 0 0 0 1,0.0665014488739 -0.997604762181 -0.0190365229874 -4070.64364651 0.0574373640363 0.0228745653806 -0.9980870688 1054.81824482 0.996131772022 0.0652808223772 0.058820974134 39846.1745511 0 0 0 1,-0.000656926247757 -0.999757409096 -0.0220132432878 -4058.34960938 0.0260873772204 0.0219886247069 -0.999417841434 1118.77083778 0.999659538269 -0.00123082299251 0.0260666012764 41728.7025452 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3912614827136,1,19,1,52,260,0.1875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3912614827136_0.json,0,2842.9381687714963,4.386799756137163,0.19984168458278379,1.749103014537167,4.021293476431939,0 -0.999999463558 0.00102669233456 -5176.74755859 0 -0.00102669233456 -0.999999463558 2173.31054688 1 0 0 53387.796875 0 0 0 1,0.0665260984317 -0.997594793593 -0.0194650260119 -4063.92941474 0.0574088046445 0.0233028607688 -0.998078747917 1061.76988504 0.996131772022 0.0652808223772 0.058820974134 40205.2253323 0 0 0 1,-0.00411820365116 -0.999829351902 -0.0180085282773 -4170.71151733 0.0282393041998 0.017885223031 -0.999441206455 1092.96035767 0.999592781067 -0.00462444731966 0.0281608272344 43045.9861755 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3913239796719,1,20,1,54,270,0.1796875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3913239796719_0.json,0,2866.45027014777,4.466675276710111,0.1754241516206589,1.5737535077847753,4.179152470492586,0 -0.999998152256 0.00194134330377 -5338.13818359 0 -0.00194134330377 -0.999998152256 2065.92602539 1 0 0 54945.1328125 0 0 0 1,0.0664735645994 -0.997615736256 -0.018552124201 -4224.30378126 0.0574696314933 0.022390400179 -0.998096180117 955.40361848 0.996131772022 0.0652808223772 0.058820974134 41762.5612698 0 0 0 1,-0.00685803219676 -0.999826490879 -0.0173173788935 -4280.01785278 0.0313639082015 0.017094200477 -0.999361872673 1138.07368279 0.999484539032 -0.00739680463448 0.0312412269413 44622.6425171 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3913833677897,1,21,1,55,275,0.171875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3913833677897_0.json,0,678.7963628512114,4.277215823758044,0.1966018497043405,1.4619876216361196,4.012420812381834,0 -0.999976158142 0.00690918322653 -5408.92773438 0 -0.00690918322653 -0.999976158142 2334.21704102 1 0 0 58472.9726562 0 0 0 1,0.0661872418298 -0.997714648578 -0.0135934799444 -4289.5901533 0.0577991539874 0.0174340953047 -0.998176018438 1229.24173676 0.996131772022 0.0652808223772 0.058820974134 45290.4011136 0 0 0 1,-0.00423872284591 -0.999816119671 -0.0187000446022 -4154.33645248 0.0336951874197 0.0185467936099 -0.99926006794 1183.09402466 0.999423205853 -0.00486569199711 0.0336103737354 45953.9833069 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3915345471742,1,22,1,56,280,0.1171875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3915345471742_0.json,0,457.48602694161673,4.4061110487028685,0.8371130994323817,0.8704113637360444,4.2438843920532205,0 -0.999961614609 -0.00876333191991 -5575.55761719 0 0.00876333191991 -0.999961614609 2566.18798828 1 0 0 63020.09375 0 0 0 1,0.0670849428815 -0.997318873982 -0.0292352649391 -4473.67473884 0.0567547655521 0.0330681779594 -0.997840377451 1443.80610181 0.996131772022 0.0652808223772 0.058820974134 49837.5222073 0 0 0 1,-0.00715620303527 -0.999851405621 -0.0156788490713 -4291.09191895 0.042838357389 0.0153583288193 -0.998964011669 1518.16940308 0.999056518078 -0.00782045163214 0.0427220799029 49424.6940613 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3929834825571,1,31,1,66,330,0.15234375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3929834825571_0.json,0,1687.766893910702,5.546691292583059,2.198771674910348,1.9250083567191614,4.6782142745649695,0 -0.999144673347 0.0413520298898 -4822.47021484 0 -0.0413520298898 -0.999144673347 3566.30737305 1 0 0 75082.65625 0 0 0 1,0.0641569082882 -0.997723077597 0.0207995241101 -3665.73301929 0.0600448533792 -0.0169452949661 -0.998051873009 2500.54654578 0.996131772022 0.0652808223772 0.058820974134 61900.0847073 0 0 0 1,-0.0180576555431 -0.999644041061 -0.0196400675923 -4045.85599899 0.0281416215003 0.0191273335367 -0.999421000481 2627.68650055 0.999440848827 -0.0185998976231 0.0277862027287 63539.56604 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3930024138355,1,32,1,67,335,0.1484375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3930024138355_0.json,0,2168.93344633131,5.351236171084508,1.59234036304632,1.6991124644469275,4.842028771539123,0 -0.999746203423 -0.0225287564099 -4929.09277344 0 0.0225287564099 -0.999746203423 3731.61962891 1 0 0 79041.2109375 0 0 0 1,0.0678599156791 -0.996769113701 -0.0429695466519 -3842.76591104 0.0558258429119 0.0467949169942 -0.997343334629 2594.17472976 0.996131772022 0.0652808223772 0.058820974134 65858.6393948 0 0 0 1,-0.0170670635998 -0.999705314636 -0.017260119319 -3995.11766434 0.0277177207172 0.0167829412967 -0.99947488308 2621.21868134 0.999470114708 -0.0175365172327 0.0274231154472 63695.2323914 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3930534443151,1,33,1,68,340,0.1171875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3930534443151_0.json,0,1532.926128154799,5.04024048647176,0.554053721167022,1.90963366389262,4.640961347373214,0 -0.999999582767 0.000931679271162 -4801.01269531 0 -0.000931679271162 -0.999999582767 3611.33544922 1 0 0 78651.7265625 0 0 0 1,0.0665315544633 -0.997592601123 -0.0195598570259 -3688.30013832 0.0574024850347 0.0233976458839 -0.998076920102 2499.68903097 0.996131772022 0.0652808223772 0.058820974134 65469.1550198 0 0 0 1,-0.0147809106857 -0.999817192554 -0.0121238520369 -3945.7218647 0.0251385960728 0.0117497602478 -0.999614953995 2496.92702293 0.999574780464 -0.0150799881667 0.0249603260309 63958.0001831 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3932853000573,1,37,1,72,360,0.125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3932853000573_0.json,0,3078.7120166894797,3.975685466584938,0.7069538468815724,2.2814963881050963,3.1644128118999655,0 -0.99972641468 0.0233900677413 -4896.59326172 0 -0.0233900677413 -0.99972641468 3425.60058594 1 0 0 81554.1484375 0 0 0 1,0.0652255909451 -0.997866443564 0.00286051993532 -3759.19532097 0.0588822133598 0.000987178005776 -0.998264448885 2339.22457656 0.996131772022 0.0652808223772 0.058820974134 68371.5768948 0 0 0 1,0.00961748789996 -0.999881207943 -0.0120408125222 -3907.09972382 0.0198043193668 0.0122294714674 -0.999729096889 2289.9813652 0.999757647514 0.00937642157078 0.0199195817113 65296.8139648 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3935156554747,1,39,1,74,370,0.0859375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3935156554747_0.json,0,3073.997553582033,13.801159078930496,2.2448956234859976,1.8120010154071018,13.5332485526713,0.308813303709 -0.950444400311 -0.035912387073 -3195.15527344 -0.0110973818228 0.0341547615826 -0.99935489893 3295.16503906 0.951057910919 0.309012651443 0 80459.3046875 0 0 0 1,0.372963322025 -0.927101925631 -0.0371523093378 -6249.4812625 0.0439748330927 0.0576587095663 -0.997367334989 2291.52321236 0.926803393104 0.370347702123 0.062273740351 67578.3936768 0 0 0 1,0.145276755095 -0.989310801029 -0.0126012153924 -3346.46391869 0.016365468502 0.0151374125853 -0.999751508236 2257.16018677 0.989255726337 0.145034432411 0.0183896441013 66568.0618286 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3937639173852,1,42,1,78,390,0.08984375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3937639173852_0.json,0,1411.8684070811623,3.479951413146902,2.1189819666903,1.9990689898104912,1.8672181061062483,0.308717370033 -0.950149178505 -0.0437038950622 5589.89550781 -0.0135050565004 0.0415649339557 -0.99904447794 2954.60229492 0.951057910919 0.309012651443 0 79296.421875 0 0 0 1,0.373294870852 -0.926624139167 -0.0449282820358 2527.83650476 0.0410652657973 0.0648861512146 -0.997047306056 1974.80749851 0.926803393104 0.370347702123 0.062273740351 66415.5108643 0 0 0 1,0.402724742889 -0.915015459061 -0.0236511025578 3854.27951813 0.00528526259586 0.028163343668 -0.999589383602 1814.73469734 0.915305912495 0.402434378862 0.0161781683564 65959.1140747 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3938556130665,1,45,1,81,405,0.08203125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3938556130665_0.json,0,1867.4961593801675,10.372387585831309,0.2905117249823633,2.757332750481587,9.988937305766509,0.308989018202 -0.950985193253 -0.0123693263158 12084.34375 -0.00382227823138 0.0117639452219 -0.999923527241 2370.88061523 0.951057910919 0.309012651443 0 77143.4296875 0 0 0 1,0.371824395273 -0.928202667576 -0.0136557084043 9054.49853305 0.0527452929644 0.0358110528078 -0.997965712394 1295.59285329 0.926803393104 0.370347702123 0.062273740351 64262.5186768 0 0 0 1,0.526354134083 -0.849842071533 -0.0268258135766 10272.9949951 -0.000736674468499 0.0310941096395 -0.999516189098 1383.93270969 0.850265085697 0.526119291782 0.0157404541969 65674.9649048 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3944958782335,1,47,1,83,415,0.1796875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3944958782335_0.json,0,1905.7107479732565,4.932277802942152,0.46171932040391894,0.9228481469290928,4.819488819062978,0.308898001909 -0.950705111027 -0.0272376313806 21233.2539062 -0.00841677282006 0.0259045641869 -0.999629020691 2407.89453125 0.951057910919 0.309012651443 0 77355.9140625 0 0 0 1,0.372567637423 -0.927567505148 -0.0284947577442 18187.7534528 0.0472101305964 0.0496102181835 -0.997652292805 1377.78192346 0.926803393104 0.370347702123 0.062273740351 64475.0030518 0 0 0 1,0.448812842369 -0.893217206001 -0.0270169507712 17072.7157593 0.0275272969157 0.0440375506878 -0.998650550842 1226.83787346 0.893201768398 0.447463512421 0.0443524718285 62936.9392395 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3945930311597,1,49,1,85,425,0.13671875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3945930311597_0.json,0,3146.9386891874988,1.5180054064207174,0.1486839515950915,0.6966217135902559,1.3414342271544366,0.308915555477 -0.95075905323 -0.0250660311431 16797.9160156 -0.00774572091177 0.0238392464817 -0.999685764313 3055.71191406 0.951057910919 0.309012651443 0 80072.1015625 0 0 0 1,0.372464194246 -0.927672999054 -0.0263274469623 13754.6604291 0.0480193596191 0.0475951056992 -0.997711772132 2018.98594371 0.926803393104 0.370347702123 0.062273740351 67191.1905518 0 0 0 1,0.393700778484 -0.918636739254 -0.0332610048354 13121.0155487 0.0347024723887 0.0510104075074 -0.998095095158 1861.77313328 0.918583393097 0.391796559095 0.0519618056715 64112.7166748 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3962524706922,1,57,1,94,470,0.1484375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3962524706922_0.json,0,2918.199668643826,14.9949264879195,2.2502169103860634,1.4505521656754807,14.726892795470159,0 -0.998912513256 -0.0466241165996 -4869.28076172 0 0.0466241165996 -0.998912513256 4182.72607422 1 0 0 77695.5234375 0 0 0 1,0.0691860437676 -0.995351279554 -0.0670010375043 -3810.69118119 0.0541736490404 0.0708114527073 -0.99601755572 3019.42256538 0.996131772022 0.0652808223772 0.058820974134 64512.9518948 0 0 0 1,0.319713264704 -0.947051525116 -0.0296107586473 -4562.55578995 0.0198971070349 0.0379545614123 -0.999081373215 3309.76915359 0.947305500507 0.318830400705 0.0309781562537 67317.6422119 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_3963129275098,1,58,1,95,475,0.1171875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/3963129275098_0.json,0,2339.8984569946906,15.060886673806161,1.3710587991713388,1.8547360546548024,14.906449801245373,0 -0.999742805958 0.0226788967848 -4817.8984375 0 -0.0226788967848 -0.999742805958 4280.58447266 1 0 0 83777.8046875 0 0 0 1,0.0652674612374 -0.997865494309 0.00215039404447 -3681.27358251 0.0588357999216 0.00169701981918 -0.99826623663 3193.39963305 0.996131772022 0.0652808223772 0.058820974134 70595.2331448 0 0 0 1,0.318990677595 -0.947458207607 -0.0238273926079 -4144.95944977 0.0190332289785 0.0315398015082 -0.999321222305 3211.73191071 0.94756680727 0.318320691586 0.0280940905213 68301.8112183 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
image_4012158161625,1,78,1,117,585,0.1953125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-05-12-28-13-v1/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4012158161625_0.json,0,3905.6517148851954,3.216490611921755,2.400752866235574,1.3966339049275573,1.6520455956062976,0 -0.999214112759 0.0396376028657 8578.44433594 0 -0.0396376028657 -0.999214112759 3832.45703125 1 0 0 88345.3046875 0 0 0 1,0.0642598379684 -0.997750641306 0.0190870032852 9733.35111251 0.0599346799356 -0.0152333441381 -0.998086049429 2764.71305197 0.996131772022 0.0652808223772 0.058820974134 75162.7331448 0 0 0 1,0.092422991991 -0.995423674583 -0.0242837928236 6653.38850021 0.0348145402968 0.0276038032025 -0.99901252985 2694.40078735 0.995111048222 0.0914863049984 0.0372064448893 72762.1078491 0 0 0 1,gigaPose_datasets/results/real_world_ot2_IST_tran/large_real_20260505v1_stereo_left_gsam_v4_ot2blocks_IST_tran/predictions/label_candidates_for_optimization_new/selected_samples.csv
