abs_depth_change_m_count,abs_depth_change_m_max,abs_depth_change_m_mean,abs_depth_change_m_median,abs_depth_change_m_p90,abs_depth_change_m_std,abs_depth_change_m_variance,abs_distance_change_m_count,abs_distance_change_m_max,abs_distance_change_m_mean,abs_distance_change_m_median,abs_distance_change_m_p90,abs_distance_change_m_std,abs_distance_change_m_variance,lateral_change_m_count,lateral_change_m_max,lateral_change_m_mean,lateral_change_m_median,lateral_change_m_p90,lateral_change_m_std,lateral_change_m_variance,matched_predictions,model,model_score_count,model_score_max,model_score_mean,model_score_median,model_score_p90,model_score_std,model_score_variance,normalized_center_change_count,normalized_center_change_max,normalized_center_change_mean,normalized_center_change_median,normalized_center_change_p90,normalized_center_change_std,normalized_center_change_variance,projected_center_change_px_count,projected_center_change_px_max,projected_center_change_px_mean,projected_center_change_px_median,projected_center_change_px_p90,projected_center_change_px_std,projected_center_change_px_variance,relative_translation_change_count,relative_translation_change_max,relative_translation_change_mean,relative_translation_change_median,relative_translation_change_p90,relative_translation_change_std,relative_translation_change_variance,rotation_change_deg_count,rotation_change_deg_max,rotation_change_deg_mean,rotation_change_deg_median,rotation_change_deg_p90,rotation_change_deg_std,rotation_change_deg_variance,translation_change_m_count,translation_change_m_max,translation_change_m_mean,translation_change_m_median,translation_change_m_p90,translation_change_m_std,translation_change_m_variance
212,57.720713625,5.329347713297466,3.3628844546874976,10.618742652500002,7.8659162263427005,61.87263807984139,212,74.68014718153248,5.861425959961413,3.4484000415740486,10.762653952073384,9.544761697005598,91.10247585262518,212,47.38799939203262,2.1791746800959264,0.8313094294671182,2.3065263480498652,5.536591263583418,30.653842819988224,212,selector,212,0.769814193,0.20437324491981135,0.18197932049999999,0.32094335230000004,0.10058723995212698,0.01011779284118677,212,0.16005090091309498,0.024655825487369318,0.01856680370233513,0.050615197870859586,0.024158919594233812,0.0005836533959606544,0,nan,nan,nan,nan,nan,nan,212,0.4728465978537966,0.1297309727209171,0.11731125730243043,0.24545488064119095,0.08584371558825628,0.007369143505997434,212,179.9864373991016,134.85273665756395,163.7704526375581,178.8336452525939,59.271509159643955,3513.111798061757,212,74.68134484433541,5.929218398856528,3.5325522739370236,10.766416649992657,9.514283967492823,90.52159941409096
212,57.720713625,5.2661700756117344,3.4325498281250013,10.200167574375,7.768937548311419,60.35639062956303,212,74.68014718153248,5.877323041836473,3.4604731441452294,10.295596776014445,9.565316181406995,91.49527365028649,212,47.38799939203262,2.3223168095258964,0.8186173962689229,2.5277499736999673,5.802260701330248,33.666229246201375,212,translation_cascade,212,0.769814193,0.20437324491981135,0.18197932049999999,0.32094335230000004,0.10058723995212698,0.01011779284118677,212,0.14083629592692454,0.0262958391858569,0.02191914507553197,0.05451010943945639,0.02330199542171839,0.0005429829906337847,0,nan,nan,nan,nan,nan,nan,212,0.42125850382658914,0.12582840674575327,0.1093952624597648,0.23607783260975307,0.08321866511995164,0.0069253462243466565,212,179.9864373990829,134.85273665597407,163.7704526517081,178.83364520367005,59.271509139981156,3513.1117957308693,212,74.68134484433541,5.968908948516423,3.5119413814354665,10.30059247266229,9.566632033749391,91.52044846916
211,55.420607625,5.104083755641291,3.4635685375000094,9.702747625,7.422284621291472,55.09030899945989,211,71.55191591008375,5.717640826199234,3.444861972075582,9.777932471757637,9.298225664379606,86.45700050572756,211,45.261474881271646,2.30178207089568,0.7921112314500222,2.2158829679757948,5.826252818731625,33.945221907778205,211,translation_cascade_scipy,211,1.0,0.7904960373886255,0.890098134,1.0,0.2111794975434637,0.044596780182709794,211,0.1437449815312515,0.02690077894459287,0.021158294564142626,0.057220303903419326,0.02542949971263143,0.000646659455634722,0,nan,nan,nan,nan,nan,nan,211,0.523845137795075,0.1242998093191485,0.10626630363116742,0.23272931620378992,0.08414509877126543,0.007080397647226015,211,179.9810840195781,134.90443595868015,163.84487352974534,178.6792996098869,59.59106197649843,3551.094667486877,211,71.55448873377681,5.810798235191589,3.509054393326662,9.794233448003663,9.306988044670012,86.62002646363052
