scene_id,im_id,score,epnp_status,quality_approved,translation_error_m,rotation_error_deg,front_rear_flip_like
1,45,0.416759492,approved,1,10.931909042954322,32.985808518702655,0
1,46,0.48473098,approved,1,13.8120104949831,14.452196167511048,0
1,47,0.486939198,approved,1,6.954213974761557,39.2150183308623,0
1,48,0.568038586,approved,1,11.575541014212831,39.73121446281796,0
1,49,0.924887051,rejected:bbox_iou,0,17.00147181508761,57.03784222765797,0
1,50,1,rejected:bbox_iou,0,18.642004192669237,49.636606429531376,0
1,51,1,approved,1,14.452620275617019,25.313529993982343,0
1,52,0.801806714,approved,1,9.687140836880838,16.47708705551147,0
1,53,0.444175823,rejected:bbox_iou,0,12.336967082197521,18.23302667790924,0
1,54,0.466738908,approved,1,16.92349691851476,18.944229090484885,0
1,55,0.607832752,approved,1,18.555599769863264,20.365411259619616,0
1,56,0.777739236,rejected:bbox_iou,0,16.733218550526008,18.31936406888055,0
1,57,0.514808582,rejected:bbox_iou,0,12.685251673513504,43.61256956029832,0
1,58,0.558461734,rejected:bbox_iou,0,9.612003684361282,12.954506153039782,0
1,59,0.481315995,rejected:bbox_iou,0,4.0461538670261294,2.7506891536169147,0
1,80,1,approved,1,4.205880500446348,8.4260197436745,0
1,81,0.988715851,approved,1,7.467391820351635,11.875674497357297,0
1,82,0.959664631,approved,1,6.8295616326357225,5.7753782951696095,0
1,83,0.97176672,approved,1,7.755845241255049,9.12376355893907,0
1,84,0.975568169,approved,1,10.367253962225613,11.951487881021915,0
1,85,0.799611206,approved,1,13.493748265246143,10.540217503864977,0
1,86,0.438104778,approved,1,14.489440973272762,9.38016644003759,0
1,87,0.967959833,approved,1,13.699295114071665,10.560129405469937,0
1,88,0.870621311,approved,1,13.07063194369468,10.887387227392349,0
1,89,0.983933532,approved,1,12.525983126657247,6.8028535405089,0
1,90,0.471265696,approved,1,11.537583721883603,9.790142941435368,0
1,91,0.430881926,approved,1,10.170074601265528,9.031894636052986,0
1,92,0.780599868,approved,1,7.757663188293799,7.028201270958813,0
1,93,0.990404537,approved,1,6.969326631741298,10.078872979070631,0
1,94,0.979577563,approved,1,7.602451029065648,6.768720198226081,0
1,95,0.983243759,approved,1,9.2551950390046,6.350743516983067,0
1,96,0.785306649,approved,1,8.009962744662442,6.246290536121159,0
1,97,0.400914796,approved,1,4.206177822441234,8.313843454466383,0
1,98,0.64647532,approved,1,3.6647216121930546,6.792104476304327,0
1,99,1,approved,1,5.916263274864605,7.259708773453276,0
1,100,0.990517238,approved,1,6.814419824209853,7.189362511217159,0
1,101,0.987649005,approved,1,6.034859294802424,5.535654238313657,0
1,102,0.82762357,approved,1,5.256283782210319,3.0367400475642716,0
1,103,0.982943284,approved,1,4.5374808120874235,4.069528134154667,0
1,104,0.985947673,approved,1,3.8359391414513553,2.001710672956028,0
1,105,1,approved,1,3.459124494735816,7.593682436702929,0
1,106,0.980589384,approved,1,3.387045906642103,5.235814570349041,0
1,107,1,approved,1,2.267343680198261,4.249563811480486,0
1,108,0.736064369,approved,1,1.488057271956716,2.4119490385644426,0
1,109,0.976995453,approved,1,1.2131373083972095,3.2385367648940124,0
1,110,0.975979646,approved,1,1.5114058937509842,3.919946854122861,0
1,111,0.367879441,approved,1,1.7886884430216874,5.515148457177457,0
1,112,0.907247625,approved,1,4.686484189716097,22.14344583074836,0
1,113,0.564573977,approved,1,5.589266190678032,6.058577141469691,0
1,114,0.974594032,approved,1,4.5912840161730255,4.370067130000459,0
1,115,0.953667939,approved,1,2.7265492096228603,5.473681519885928,0
1,116,0.416285385,approved,1,5.631891564045736,20.288839197690496,0
1,117,1,approved,1,11.681404969677132,85.3333703698817,0
1,118,0.367879441,approved,1,12.046849893015919,7.318260210004821,0
1,119,0.988339634,approved,1,6.267043659774496,1.6528061908832508,0
1,120,0.974096713,approved,1,2.2928366804108022,1.3488222270074188,0
1,121,0.916189781,approved,1,0.3296936950470809,8.60821267139994,0
1,122,0.989572477,approved,1,0.5842717208742773,2.5179855890776173,0
1,123,0.883528472,approved,1,0.3139515518670068,2.576534522180457,0
1,124,1,approved,1,0.26051661927085024,1.0737768805036203,0
1,125,0.447374812,approved,1,0.4179824889632199,1.9180923350202084,0
1,126,0.970769658,approved,1,0.7108604736178463,5.978251370117753,0
1,127,0.968304512,approved,1,1.2999507543341806,0.9154861232921382,0
1,128,0.971470875,approved,1,2.3438953009124597,2.9077980259473377,0
1,129,0.992692773,approved,1,2.8057939844815527,2.8146152302822314,0
1,130,0.981585469,approved,1,2.91240369798351,4.353766981949202,0
1,131,0.965534266,approved,1,3.086657041536773,4.3415081042763815,0
1,132,0.927342307,approved,1,2.8266038451392017,2.43210090944962,0
1,133,1,approved,1,2.918258028424778,5.44774150763393,0
1,134,1,approved,1,2.647244220938132,4.437657455946687,0
1,135,0.996315416,approved,1,2.2418096947099317,6.139033525073653,0
1,136,1,approved,1,2.0733823236191786,4.074666217034506,0
1,137,1,approved,1,1.2649623787493545,2.337162090046635,0
1,138,0.540732193,approved,1,0.9441207273306332,1.7120931483565773,0
1,139,0.633598952,approved,1,0.992665732997638,3.4136429083958655,0
1,140,0.445853633,approved,1,1.7211654106562375,2.3096365151681932,0
1,141,0.900568597,approved,1,2.922341528377834,0.8308341662577494,0
1,142,1,approved,1,3.2601546806536077,5.229487479546609,0
1,143,0.640347292,approved,1,2.8640882605631224,0.49772399562452185,0
1,144,0.511247537,approved,1,2.1293177034135584,3.8201398953625842,0
1,145,1,approved,1,1.7735604789353998,4.955449502353599,0
1,146,1,approved,1,1.4214936347082878,2.7544872269156397,0
1,147,0.985244576,approved,1,1.1664213125612384,2.912641667665796,0
1,148,0.503879329,approved,1,0.8755725495932277,4.629048991522195,0
1,149,0.979683736,approved,1,1.3648831372207204,3.6826826354721107,0
1,150,0.907777538,approved,1,2.5806032603598896,3.831447530063548,0
1,151,0.970221255,approved,1,3.1941116740697986,3.0910486740514562,0
1,152,0.546525892,approved,1,2.9557179049241715,3.874545467031089,0
1,153,1,approved,1,1.9734180659380303,6.196384659997948,0
1,154,0.563783706,approved,1,1.8921577119498305,2.94800760715314,0
1,155,1,approved,1,1.9315684025293824,4.121501433354553,0
1,156,1,approved,1,1.9952001133066815,2.7735608824783893,0
1,157,0.659247456,approved,1,2.096048640714941,3.251068639956255,0
1,158,0.553199187,approved,1,2.1947081677243063,3.2971719798475863,0
1,159,0.803911921,approved,1,2.4236166200677838,2.7277531721168677,0
1,160,1,approved,1,2.7723660592072807,3.777488147104675,0
1,161,0.968997093,approved,1,2.694368112611351,2.9012492662501073,0
1,162,0.586965635,approved,1,2.151889817364659,2.5679240184421097,0
1,163,0.839640641,approved,1,1.6720732117255568,3.3379744977849506,0
1,164,1,approved,1,1.6296604360690623,2.929437052856911,0
1,165,0.733445471,approved,1,1.729309126771178,1.7608063492827362,0
1,166,0.476397667,approved,1,2.1341765575554104,3.7456057388944233,0
1,167,0.97874636,approved,1,2.5411035947985243,4.797675520228972,0
1,168,0.997790547,approved,1,2.738548607610304,4.159507480303458,0
1,169,1,approved,1,2.8568101826948507,3.4805374994829665,0
1,170,0.966415931,approved,1,2.727946181232969,4.3224661875954995,0
1,171,0.935640601,approved,1,2.5869632104871374,2.0377292378265954,0
1,172,0.989060724,approved,1,2.4243911630048447,23.448576261779568,0
1,173,0.478977567,approved,1,2.313023814680443,3.500733808706866,0
1,174,0.643299783,approved,1,2.1745485877010675,2.072551952839007,0
1,175,0.984550356,approved,1,2.0626154270117114,4.560577808951355,0
1,176,0.789617418,approved,1,1.9841326870406997,3.142240684692463,0
1,177,0.863505753,approved,1,1.9601757958679096,3.040856772866239,0
1,178,0.536926215,approved,1,1.8478575517648133,5.127133422368378,0
1,179,0.972664265,approved,1,2.4867070611295787,4.47405374000493,0
1,180,0.613699783,approved,1,4.087122856362321,23.39164257673514,0
1,181,0.56607212,approved,1,5.329878757345796,23.309674890663572,0
1,182,1,approved,1,6.150410966094273,20.93915869630392,0
1,183,0.721412359,approved,1,6.319373009902842,20.342946880916493,0
1,184,0.969489401,approved,1,5.703737071498291,17.97472526109146,0
1,185,0.854403825,approved,1,4.495321726314349,4.738765917013861,0
1,186,0.613669332,approved,1,4.251507600718314,20.648338955378613,0
1,187,0.899249829,approved,1,4.85808178829915,21.88559009512554,0
1,188,0.751119518,approved,1,5.301228060753948,35.46766114596095,0
1,189,0.773630724,approved,1,5.407645596822486,20.260048710345743,0
1,190,0.848029057,approved,1,5.0440943045628845,20.69102066188309,0
1,191,0.826028154,approved,1,4.777473073426686,20.40921974611967,0
1,192,0.563394587,rejected:center_error_px,0,4.8284003587236475,20.930775971505785,0
1,193,1,rejected:center_error_px,0,4.545338648645135,21.327244910681987,0
1,194,0.570933908,rejected:center_error_px,0,3.991687607343854,21.688849759045254,0
1,195,0.561163264,rejected:center_error_px,0,3.3256943330843844,35.71260032147079,0
1,196,0.570873172,rejected:center_error_px,0,3.2081530215612575,38.52929051370016,0
1,197,0.569462987,rejected:center_error_px,0,3.62543861238055,38.661625363186765,0
1,198,1,rejected:center_error_px,0,4.49357306531225,34.79409014155325,0
1,199,0.793370583,rejected:center_error_px,0,5.244079352050091,33.50813072640302,0
1,200,0.794214845,rejected:center_error_px,0,5.6359348982228505,37.663051216493436,0
1,201,0.923200671,rejected:center_error_px,0,5.478492771383794,38.02666239158246,0
1,202,0.622924224,rejected:center_error_px,0,4.9996064154834725,41.384057087439835,0
1,203,0.73837322,rejected:center_error_px,0,4.466220028447897,41.670463642697946,0
1,204,0.549462195,rejected:center_error_px,0,4.1749544968086845,41.10882405321142,0
1,205,1,rejected:center_error_px,0,4.228025019883452,40.16899773121775,0
1,206,0.714760926,rejected:center_error_px,0,4.494173544339058,38.13591779309777,0
1,207,0.505918237,rejected:center_error_px,0,4.394255798040659,39.48647867149983,0
1,208,0.479436318,rejected:center_error_px,0,4.198989498420479,39.89977380817417,0
1,209,0.633030706,rejected:center_error_px,0,4.072848633789678,37.94748252725627,0
1,210,0.476378527,rejected:center_error_px,0,3.9666201566361208,41.67059369600992,0
1,211,0.508767572,rejected:center_error_px,0,3.572144131510352,41.75894345659099,0
1,212,0.471823325,rejected:center_error_px,0,2.9370253783279323,41.279420054253244,0
1,213,0.476653343,rejected:center_error_px,0,2.63337198418561,44.56110637537664,0
1,214,0.677361191,rejected:center_error_px,0,3.0084488575493227,42.243842387115365,0
1,215,0.694742796,rejected:center_error_px,0,3.025045753472463,38.38669086191017,0
1,216,1,rejected:center_error_px,0,3.125637053837104,40.54920815520657,0
1,217,0.666042125,rejected:center_error_px,0,3.061787841644828,39.81018188525387,0
1,218,1,rejected:center_error_px,0,3.136511579423335,40.335764704984854,0
